tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.9298	-	-	CUFF.9298	-	-	chr13:67592285-67592913	-	-	6.77842	4.42876	9.12808	OK
CUFF.9299	-	-	CUFF.9299	-	-	chr13:67593545-67593869	-	-	7.27573	2.87496	11.6765	OK
CUFF.9300	-	-	CUFF.9300	-	-	chr13:67592968-67593475	-	-	8.58142	5.54109	11.6217	OK
CUFF.9301	-	-	CUFF.9301	-	-	chr13:67612963-67613443	-	-	4.74762	2.31595	7.17929	OK
CUFF.9302	-	-	CUFF.9302	-	-	chr13:67617091-67617778	-	-	5.82618	3.81286	7.83951	OK
CUFF.9303	-	-	CUFF.9303	-	-	chr13:67618157-67619136	-	-	4.30234	2.95303	5.65165	OK
CUFF.9304	-	-	CUFF.9304	-	-	chr13:67619634-67620061	-	-	6.37904	3.28601	9.47207	OK
CUFF.9305	-	-	CUFF.9305	-	-	chr13:67619196-67619479	-	-	19.4186	10.7369	28.1003	OK
CUFF.9306	-	-	CUFF.9306	-	-	chr13:67748014-67748234	-	-	24.4884	10.2964	38.6804	OK
CUFF.9307	-	-	CUFF.9307	-	-	chr13:67748752-67749588	-	-	3.15342	1.86191	4.44492	OK
CUFF.9308	-	-	CUFF.9308	-	-	chr13:67756171-67756368	-	-	32.4879	12.897	52.0788	OK
CUFF.9316	-	-	CUFF.9316	-	-	chr13:67825090-67825512	-	-	5.43686	2.54906	8.32466	OK
CUFF.9319	-	-	CUFF.9319	-	-	chr13:67826320-67826690	-	-	8.28933	4.26841	12.3102	OK
CUFF.9321	-	-	CUFF.9321	-	-	chr13:67863607-67863673	-	-	42243.6	36327.2	48160	OK
CUFF.9289	-	-	CUFF.9289	-	-	chr13:66933508-66998001	-	-	50.3265	47.1382	53.5148	OK
CUFF.9309	-	-	CUFF.9309	-	-	chr13:67038640-67039730	-	-	7.19038	5.54121	8.83955	OK
CUFF.9311	-	-	CUFF.9311	-	-	chr13:67040989-67041250	-	-	14.3495	6.03338	22.6656	OK
CUFF.9313	-	-	CUFF.9313	-	-	chr13:67041364-67041696	-	-	10.0008	5.0004	15.0012	OK
CUFF.9328	-	-	CUFF.9328	-	-	chr13:68442577-68442854	-	-	30.4975	19.2938	41.7012	OK
CUFF.9330	-	-	CUFF.9330	-	-	chr13:68443208-68443362	-	-	116.136	58.0945	174.177	OK
CUFF.9331	-	-	CUFF.9331	-	-	chr13:68561433-68561878	-	-	10.3487	6.59094	14.1065	OK
CUFF.9332	-	-	CUFF.9332	-	-	chr13:68562050-68562410	-	-	9.92678	5.29437	14.5592	OK
CUFF.9333	-	-	CUFF.9333	-	-	chr13:68575051-68575214	-	-	74.591	33.2154	115.967	OK
CUFF.9334	-	-	CUFF.9334	-	-	chr13:68570023-68572681	-	-	9.07981	4.22645	13.9332	OK
CUFF.9336	-	-	CUFF.9336	-	-	chr13:68584276-68584594	-	-	15.2924	8.77171	21.8131	OK
CUFF.9337	-	-	CUFF.9337	-	-	chr13:68584799-68584980	-	-	31.6742	9.27715	54.0712	OK
CUFF.9335	-	-	CUFF.9335	-	-	chr13:68580578-68582086	-	-	62.7272	22.225	103.229	OK
CUFF.9338	-	-	CUFF.9338	-	-	chr13:68587664-68592261	-	-	15.7931	12.2358	19.3505	OK
CUFF.9340	-	-	CUFF.9340	-	-	chr13:69497964-69498537	-	-	14.3551	10.7279	17.9823	OK
CUFF.9341	-	-	CUFF.9341	-	-	chr13:69498594-69499624	-	-	20.6636	17.7847	23.5425	OK
CUFF.9342	-	-	CUFF.9342	-	-	chr13:69500082-69500639	-	-	30.584	10.8363	50.3316	OK
CUFF.9339	-	-	CUFF.9339	-	-	chr13:69002769-69031556	-	-	12.1034	0	27.6004	OK
CUFF.9343	-	-	CUFF.9343	-	-	chr13:69502911-69513012	-	-	11.421	9.21276	13.6292	OK
CUFF.9345	-	-	CUFF.9345	-	-	chr13:69514970-69533501	-	-	82.3303	45.5111	119.15	OK
CUFF.9349	-	-	CUFF.9349	-	-	chr13:69573466-69573929	-	-	6.91093	3.9641	9.85776	OK
CUFF.9353	-	-	CUFF.9353	-	-	chr13:69612175-69623294	-	-	17.2184	14.4524	19.9844	OK
CUFF.9312	-	-	CUFF.9312	-	-	chr13:67659651-67659985	-	-	10.1652	5.08495	15.2455	OK
CUFF.9314	-	-	CUFF.9314	-	-	chr13:67660441-67660606	-	-	60.4224	23.9863	96.8584	OK
CUFF.9317	-	-	CUFF.9317	-	-	chr13:67661176-67661527	-	-	9.59703	4.94369	14.2504	OK
CUFF.9323	-	-	CUFF.9323	-	-	chr13:67663458-67663706	-	-	29.2977	16.5111	42.0843	OK
CUFF.9324	-	-	CUFF.9324	-	-	chr13:67666475-67666860	-	-	7.39243	3.69791	11.0869	OK
CUFF.9325	-	-	CUFF.9325	-	-	chr13:67667524-67667708	-	-	47.3522	20.3947	74.3097	OK
CUFF.9326	-	-	CUFF.9326	-	-	chr13:67667870-67668273	-	-	8.90917	5.08129	12.7371	OK
CUFF.9329	-	-	CUFF.9329	-	-	chr13:67668330-67669038	-	-	7.5264	5.30712	9.74569	OK
CUFF.9344	-	-	CUFF.9344	-	-	chr13:67705382-67706052	-	-	9.45091	6.8488	12.053	OK
CUFF.9347	-	-	CUFF.9347	-	-	chr13:67706381-67706533	-	-	103.312	48.0894	158.534	OK
CUFF.9350	-	-	CUFF.9350	-	-	chr13:67707456-67708065	-	-	7.47631	4.98387	9.96876	OK
CUFF.9352	-	-	CUFF.9352	-	-	chr13:67708130-67708933	-	-	5.31823	3.5831	7.05337	OK
CUFF.9357	-	-	CUFF.9357	-	-	chr13:69655146-69655215	-	-	4392.31	2669.81	6114.81	OK
CUFF.9356	-	-	CUFF.9356	-	-	chr13:69626483-69634317	-	-	30.0595	27.4719	32.647	OK
CUFF.9361	-	-	CUFF.9361	-	-	chr13:69702834-69704176	-	-	99.4379	94.0433	104.833	OK
CUFF.9362	-	-	CUFF.9362	-	-	chr13:69811616-69816088	-	-	21.4724	17.6113	25.3335	OK
CUFF.9365	-	-	CUFF.9365	-	-	chr13:70588740-70589506	-	-	19.4563	16.0944	22.8181	OK
CUFF.9366	-	-	CUFF.9366	-	-	chr13:70603227-70604032	-	-	10.1847	7.8107	12.5587	OK
CUFF.9367	-	-	CUFF.9367	-	-	chr13:70604241-70604750	-	-	15.7515	11.5899	19.9131	OK
CUFF.9369	-	-	CUFF.9369	-	-	chr13:70606221-70608925	-	-	9.77732	7.43367	12.121	OK
CUFF.9310	-	-	CUFF.9310	-	-	chr13:67440521-67473842	-	-	10.3882	0	26.3602	OK
CUFF.9315	-	-	CUFF.9315	-	-	chr13:67471530-67554960	-	-	23.989	14.1158	33.8621	OK
CUFF.9318	-	-	CUFF.9318	-	-	chr13:67471805-67473000	-	-	7.64548	6.05092	9.24003	OK
CUFF.9320	-	-	CUFF.9320	-	-	chr13:67473901-67474295	-	-	15.0208	9.8173	20.2242	OK
CUFF.9322	-	-	CUFF.9322	-	-	chr13:67474374-67474726	-	-	19.6146	12.9544	26.2748	OK
CUFF.9327	-	-	CUFF.9327	-	-	chr13:67490447-67491061	-	-	7.35705	4.91308	9.80101	OK
CUFF.9346	-	-	CUFF.9346	-	-	chr13:67515676-67517362	-	-	8.54778	7.17464	9.92093	OK
CUFF.9348	-	-	CUFF.9348	-	-	chr13:67517434-67518091	-	-	9.00118	6.43844	11.5639	OK
CUFF.9351	-	-	CUFF.9351	-	-	chr13:67538845-67539813	-	-	8.65708	6.71037	10.6038	OK
CUFF.9354	-	-	CUFF.9354	-	-	chr13:67539813-67540302	-	-	12.2815	8.50832	16.0548	OK
CUFF.9355	-	-	CUFF.9355	-	-	chr13:67540302-67540661	-	-	9.9018	5.35213	14.4515	OK
CUFF.9358	-	-	CUFF.9358	-	-	chr13:67541109-67541278	-	-	50.4355	17.8699	83.0011	OK
CUFF.9359	-	-	CUFF.9359	-	-	chr13:67541728-67542068	-	-	11.4165	6.13483	16.6982	OK
CUFF.9360	-	-	CUFF.9360	-	-	chr13:67542245-67542331	-	-	642.498	227.645	1057.35	OK
CUFF.9364	-	-	CUFF.9364	-	-	chr13:67545124-67546638	-	-	8.47649	3.29471	13.6583	OK
CUFF.9368	-	-	CUFF.9368	-	-	chr13:70589608-70602416	-	-	17.8609	15.32	20.4018	OK
CUFF.9370	-	-	CUFF.9370	-	-	chr13:70615315-70620761	-	-	23.9491	15.7565	32.1416	OK
CUFF.9374	-	-	CUFF.9374	-	-	chr13:73319883-73320418	-	-	56.775	43.1077	70.4423	OK
CUFF.9375	-	-	CUFF.9375	-	-	chr13:73331538-73332178	-	-	35.9079	30.6461	41.1697	OK
CUFF.9376	-	-	CUFF.9376	-	-	chr13:73327414-73328434	-	-	241.858	107.491	376.225	OK
CUFF.9377	-	-	CUFF.9377	-	-	chr13:73510038-73511398	-	-	20.0419	13.0282	27.0556	OK
CUFF.9378	-	-	CUFF.9378	-	-	chr13:73513856-73513948	-	-	489.835	173.555	806.115	OK
CUFF.9380	-	-	CUFF.9380	-	-	chr13:73514357-73514732	-	-	18.4739	12.5509	24.3968	OK
CUFF.9381	-	-	CUFF.9381	-	-	chr13:73514829-73515605	-	-	13.4817	10.6953	16.2681	OK
CUFF.9382	-	-	CUFF.9382	-	-	chr13:73515689-73516338	-	-	24.5555	20.3125	28.7985	OK
CUFF.9363	-	-	CUFF.9363	-	-	chr13:68612853-68999094	-	-	65.1325	61.7143	68.5507	OK
CUFF.9371	-	-	CUFF.9371	-	-	chr13:68614311-68614648	-	-	9.6487	4.82435	14.473	OK
CUFF.9372	-	-	CUFF.9372	-	-	chr13:68614727-68615050	-	-	11.3652	5.85224	16.8781	OK
CUFF.9373	-	-	CUFF.9373	-	-	chr13:68619657-68619838	-	-	59.3891	28.439	90.3392	OK
CUFF.9379	-	-	CUFF.9379	-	-	chr13:73489024-73505585	-	-	19.4764	14.6244	24.3284	OK
CUFF.9383	-	-	CUFF.9383	-	-	chr13:73604276-73620561	-	-	44.0807	41.2384	46.9231	OK
CUFF.9384	-	-	CUFF.9384	-	-	chr13:74206909-74208683	-	-	35.7635	17.8818	53.6453	OK
CUFF.9387	-	-	CUFF.9387	-	-	chr13:74360593-74361126	-	-	10.3985	7.16428	13.6327	OK
CUFF.9388	-	-	CUFF.9388	-	-	chr13:74357797-74359641	-	-	21.0568	19.0054	23.1082	OK
CUFF.9389	-	-	CUFF.9389	-	-	chr13:74359843-74360207	-	-	14.1505	8.80212	19.4989	OK
CUFF.9390	-	-	CUFF.9390	-	-	chr13:74360313-74360509	-	-	42.074	19.5845	64.5635	OK
CUFF.9391	-	-	CUFF.9391	-	-	chr13:74350356-74357734	-	-	26.1013	23.4966	28.706	OK
CUFF.9392	-	-	CUFF.9392	-	-	chr13:74361314-74362700	-	-	13.3415	11.3946	15.2884	OK
CUFF.9393	-	-	CUFF.9393	-	-	chr13:74364883-74365084	-	-	27.5807	9.7722	45.3892	OK
CUFF.9394	-	-	CUFF.9394	-	-	chr13:74362769-74363180	-	-	9.1571	5.27644	13.0378	OK
CUFF.9396	-	-	CUFF.9396	-	-	chr13:74365404-74365709	-	-	16.2477	9.15661	23.3388	OK
CUFF.9395	-	-	CUFF.9395	-	-	chr13:74364109-74364797	-	-	9.10045	6.59484	11.6061	OK
CUFF.9397	-	-	CUFF.9397	-	-	chr13:74370149-74370535	-	-	5.79289	2.57957	9.00621	OK
CUFF.9398	-	-	CUFF.9398	-	-	chr13:74369670-74369978	-	-	14.3303	7.74584	20.9148	OK
CUFF.9399	-	-	CUFF.9399	-	-	chr13:74370882-74371405	-	-	6.38275	3.82735	8.93816	OK
CUFF.9386	-	-	CUFF.9386	-	-	chr13:74169743-74193286	-	-	32.0273	29.9239	34.1307	OK
CUFF.9400	-	-	CUFF.9400	-	-	chr13:74378619-74390797	-	-	12.8229	7.97632	17.6696	OK
CUFF.9385	-	-	CUFF.9385	-	-	chr13:74303531-74317186	-	-	53.8283	48.686	58.9706	OK
CUFF.9402	-	-	CUFF.9402	-	-	chr13:74646172-74646703	-	-	7.22364	4.54085	9.90643	OK
CUFF.9403	-	-	CUFF.9403	-	-	chr13:74663452-74666201	-	-	12.2309	6.61104	17.8507	OK
CUFF.9404	-	-	CUFF.9404	-	-	chr13:74669402-74671440	-	-	42.8393	22.6313	63.0473	OK
CUFF.9401	-	-	CUFF.9401	-	-	chr13:74322266-74350221	-	-	149.783	145.452	154.113	OK
CUFF.9405	-	-	CUFF.9405	-	-	chr13:74673603-74690911	-	-	6.69561	4.90849	8.48273	OK
CUFF.9406	-	-	CUFF.9406	-	-	chr13:74691143-74691503	-	-	7.25087	3.37512	11.1266	OK
CUFF.9407	-	-	CUFF.9407	-	-	chr13:74691763-74692122	-	-	12.5075	7.36695	17.6481	OK
CUFF.9408	-	-	CUFF.9408	-	-	chr13:74692812-74693293	-	-	6.86814	3.97602	9.76026	OK
CUFF.9409	-	-	CUFF.9409	-	-	chr13:75135337-75135493	-	-	73.8992	29.3363	118.462	OK
CUFF.9412	-	-	CUFF.9412	-	-	chr13:75761894-75763672	-	-	23.6337	15.4528	31.8147	OK
CUFF.9413	-	-	CUFF.9413	-	-	chr13:75724960-75756537	-	-	13.7607	10.2837	17.2377	OK
CUFF.9414	-	-	CUFF.9414	-	-	chr13:75763724-75772288	-	-	12.3281	10.9295	13.7266	OK
CUFF.9415	-	-	CUFF.9415	-	-	chr13:75839923-75850149	-	-	29.9488	26.9426	32.955	OK
CUFF.9410	-	-	CUFF.9410	-	-	chr13:75089922-75135234	-	-	31.7087	30.2842	33.1331	OK
CUFF.9416	-	-	CUFF.9416	-	-	chr13:75869724-75871914	-	-	8.2324	7.05606	9.40873	OK
CUFF.9418	-	-	CUFF.9418	-	-	chr13:75910641-75910879	-	-	23.7811	11.3878	36.1745	OK
CUFF.9419	-	-	CUFF.9419	-	-	chr13:75913254-75913455	-	-	38.613	17.9735	59.2525	OK
CUFF.9420	-	-	CUFF.9420	-	-	chr13:75944138-75944298	-	-	61.3297	21.7299	100.93	OK
CUFF.9417	-	-	CUFF.9417	-	-	chr13:75872015-75902293	-	-	6.68046	5.12327	8.23764	OK
CUFF.9423	-	-	CUFF.9423	-	-	chr13:75998318-75998798	-	-	5.60278	3.02842	8.17715	OK
CUFF.9424	-	-	CUFF.9424	-	-	chr13:75997466-75998231	-	-	9.45452	7.06558	11.8435	OK
CUFF.9425	-	-	CUFF.9425	-	-	chr13:75999421-75999801	-	-	8.74974	4.72942	12.7701	OK
CUFF.9426	-	-	CUFF.9426	-	-	chr13:76000302-76000690	-	-	12.3436	7.67817	17.0091	OK
CUFF.9427	-	-	CUFF.9427	-	-	chr13:76000750-76001515	-	-	7.56361	5.46443	9.6628	OK
CUFF.9428	-	-	CUFF.9428	-	-	chr13:76001995-76003090	-	-	7.7001	6.00813	9.39207	OK
CUFF.9429	-	-	CUFF.9429	-	-	chr13:76008118-76018298	-	-	21.3192	15.6541	26.9843	OK
CUFF.9421	-	-	CUFF.9421	-	-	chr13:75917822-75943260	-	-	18.0924	9.04618	27.1385	OK
CUFF.9430	-	-	CUFF.9430	-	-	chr13:76060758-76060980	-	-	19.8127	7.01989	32.6055	OK
CUFF.9432	-	-	CUFF.9432	-	-	chr13:76104745-76106359	-	-	86.4757	36.3596	136.592	OK
CUFF.9431	-	-	CUFF.9431	-	-	chr13:76062403-76065505	-	-	9.93036	4.21032	15.6504	OK
CUFF.9435	-	-	CUFF.9435	-	-	chr13:76111671-76112246	-	-	21.3478	7.56379	35.1318	OK
CUFF.9436	-	-	CUFF.9436	-	-	chr13:76113585-76118182	-	-	21.1675	8.40302	33.932	OK
CUFF.9433	-	-	CUFF.9433	-	-	chr13:76072247-76098438	-	-	11.1861	8.29657	14.0756	OK
CUFF.9434	-	-	CUFF.9434	-	-	chr13:76066643-76072191	-	-	18.1015	10.6618	25.5412	OK
CUFF.9437	-	-	CUFF.9437	-	-	chr13:76148788-76150736	-	-	15.7718	8.52498	23.0186	OK
CUFF.9438	-	-	CUFF.9438	-	-	chr13:76173420-76180060	-	-	39.0687	17.3973	60.7401	OK
CUFF.9439	-	-	CUFF.9439	-	-	chr13:76188801-76189251	-	-	8.26597	4.95659	11.5753	OK
CUFF.9441	-	-	CUFF.9441	-	-	chr13:76189586-76189866	-	-	13.6634	6.36001	20.9668	OK
CUFF.9440	-	-	CUFF.9440	-	-	chr13:76182872-76188459	-	-	12.4136	6.55793	18.2694	OK
CUFF.9443	-	-	CUFF.9443	-	-	chr13:76383086-76383766	-	-	6.16863	4.07405	8.26321	OK
CUFF.9444	-	-	CUFF.9444	-	-	chr13:76439335-76439664	-	-	9.90397	4.79224	15.0157	OK
CUFF.9445	-	-	CUFF.9445	-	-	chr13:76801357-76806250	-	-	46.5564	32.253	60.8598	OK
CUFF.9448	-	-	CUFF.9448	-	-	chr13:77031956-77032350	-	-	11.1054	6.73304	15.4777	OK
CUFF.9449	-	-	CUFF.9449	-	-	chr13:77032431-77033106	-	-	10.9094	8.09841	13.7203	OK
CUFF.9446	-	-	CUFF.9446	-	-	chr13:76723670-76759822	-	-	40.0845	32.1574	48.0115	OK
CUFF.9452	-	-	CUFF.9452	-	-	chr13:77046692-77049217	-	-	24.4221	11.6947	37.1494	OK
CUFF.9453	-	-	CUFF.9453	-	-	chr13:77043328-77046629	-	-	7.13795	5.17198	9.10392	OK
CUFF.9455	-	-	CUFF.9455	-	-	chr13:77049896-77051220	-	-	40.5608	21.924	59.1976	OK
CUFF.9451	-	-	CUFF.9451	-	-	chr13:76822972-77020861	-	-	28.8356	24.7854	32.8857	OK
CUFF.9454	-	-	CUFF.9454	-	-	chr13:76935477-76935737	-	-	68.9416	50.5404	87.3428	OK
CUFF.9456	-	-	CUFF.9456	-	-	chr13:77051276-77066742	-	-	77.9653	34.7179	121.213	OK
CUFF.9450	-	-	CUFF.9450	-	-	chr13:77024782-77031863	-	-	27.8386	25.6805	29.9968	OK
CUFF.9457	-	-	CUFF.9457	-	-	chr13:77083446-77090404	-	-	12.7165	7.99369	17.4393	OK
CUFF.9458	-	-	CUFF.9458	-	-	chr13:77100977-77101054	-	-	1019.14	361.092	1677.18	OK
CUFF.9447	-	-	CUFF.9447	-	-	chr13:76688486-76712158	-	-	62.4798	40.3461	84.6135	OK
CUFF.9459	-	-	CUFF.9459	-	-	chr13:76697332-76697485	-	-	147.729	81.6825	213.776	OK
CUFF.9411	-	-	CUFF.9411	-	-	chr13:74447651-74448027	-	-	5.80895	2.41255	9.20535	OK
CUFF.9422	-	-	CUFF.9422	-	-	chr13:74480203-74480786	-	-	3.24356	1.52322	4.96389	OK
CUFF.9442	-	-	CUFF.9442	-	-	chr13:74533769-74533996	-	-	45.1601	26.7274	63.5928	OK
CUFF.9460	-	-	CUFF.9460	-	-	chr13:77104539-77106109	-	-	10.5989	3.75532	17.4425	OK
CUFF.9461	-	-	CUFF.9461	-	-	chr13:77183603-77183764	-	-	59.9733	21.2493	98.6973	OK
CUFF.9462	-	-	CUFF.9462	-	-	chr13:77192736-77193073	-	-	13.267	7.60991	18.924	OK
CUFF.9463	-	-	CUFF.9463	-	-	chr13:77203338-77203699	-	-	11.8388	6.877	16.8005	OK
CUFF.9464	-	-	CUFF.9464	-	-	chr13:77203751-77204334	-	-	4.94597	2.87306	7.01889	OK
CUFF.9465	-	-	CUFF.9465	-	-	chr13:77207294-77207562	-	-	15.4885	7.20956	23.7675	OK
CUFF.9466	-	-	CUFF.9466	-	-	chr13:77208550-77208855	-	-	16.2477	9.15661	23.3388	OK
CUFF.9467	-	-	CUFF.9467	-	-	chr13:77259953-77261987	-	-	22.3522	7.91966	36.7847	OK
CUFF.9468	-	-	CUFF.9468	-	-	chr13:77323396-77323690	-	-	25.5923	16.2473	34.9373	OK
CUFF.9470	-	-	CUFF.9470	-	-	chr13:77612985-77613273	-	-	13.5359	6.48181	20.5901	OK
CUFF.9471	-	-	CUFF.9471	-	-	chr13:77613531-77613734	-	-	32.0053	13.4569	50.5536	OK
CUFF.9472	-	-	CUFF.9472	-	-	chr13:77670338-77670416	-	-	1655.67	837.292	2474.05	OK
CUFF.9473	-	-	CUFF.9473	-	-	chr13:78121725-78121895	-	-	46.9199	15.6833	78.1565	OK
CUFF.9474	-	-	CUFF.9474	-	-	chr13:78122058-78122133	-	-	2569.1	1473.9	3664.3	OK
CUFF.9476	-	-	CUFF.9476	-	-	chr13:78122424-78122527	-	-	3825.9	3130.29	4521.51	OK
CUFF.9477	-	-	CUFF.9477	-	-	chr13:78122590-78122663	-	-	16969.7	14015.6	19923.7	OK
CUFF.9478	-	-	CUFF.9478	-	-	chr13:78281771-78282068	-	-	20.7523	12.4439	29.0608	OK
CUFF.9479	-	-	CUFF.9479	-	-	chr13:78953445-78953582	-	-	86.2574	25.2642	147.251	OK
CUFF.9480	-	-	CUFF.9480	-	-	chr13:78953783-78953893	-	-	244.812	86.7399	402.883	OK
CUFF.9481	-	-	CUFF.9481	-	-	chr13:78953957-78954101	-	-	112.286	47.5095	177.062	OK
CUFF.9475	-	-	CUFF.9475	-	-	chr13:77708709-78006473	-	-	13.7291	11.5515	15.9066	OK
CUFF.9487	-	-	CUFF.9487	-	-	chr13:80883398-80896008	-	-	17.5838	16.3541	18.8134	OK
CUFF.9494	-	-	CUFF.9494	-	-	chr13:81669168-81669455	-	-	10.933	4.59688	17.2691	OK
CUFF.9469	-	-	CUFF.9469	-	-	chr13:73818024-74035753	-	-	264.346	254.331	274.36	OK
CUFF.9483	-	-	CUFF.9483	-	-	chr13:73940568-73940791	-	-	60.5273	38.7852	82.2693	OK
CUFF.9484	-	-	CUFF.9484	-	-	chr13:73941943-73942804	-	-	60.6955	0	3710.03	OK
CUFF.9488	-	-	CUFF.9488	-	-	chr13:74009497-74030898	-	-	20.8737	15.7735	25.9738	OK
CUFF.9492	-	-	CUFF.9492	-	-	chr13:74035753-74035969	-	-	32.5129	15.5691	49.4567	OK
CUFF.9495	-	-	CUFF.9495	-	-	chr13:81665022-81665242	-	-	22.4477	8.91122	35.9841	OK
CUFF.9496	-	-	CUFF.9496	-	-	chr13:81669506-81670006	-	-	8.80172	5.68368	11.9198	OK
CUFF.9498	-	-	CUFF.9498	-	-	chr13:81671332-81671832	-	-	12.1024	8.42984	15.7749	OK
CUFF.9499	-	-	CUFF.9499	-	-	chr13:81671953-81672800	-	-	7.2359	5.30457	9.16723	OK
CUFF.9500	-	-	CUFF.9500	-	-	chr13:81674334-81674474	-	-	119.496	50.2433	188.749	OK
CUFF.9501	-	-	CUFF.9501	-	-	chr13:81675184-81675463	-	-	13.8019	6.42446	21.1793	OK
CUFF.9502	-	-	CUFF.9502	-	-	chr13:81675670-81676051	-	-	10.5331	6.11858	14.9477	OK
CUFF.9503	-	-	CUFF.9503	-	-	chr13:81711965-81753275	-	-	18.0634	16.6799	19.4469	OK
CUFF.9505	-	-	CUFF.9505	-	-	chr13:81783261-81797008	-	-	72.3815	65.8165	78.9465	OK
CUFF.9507	-	-	CUFF.9507	-	-	chr13:84025359-84025656	-	-	11.6213	5.40946	17.8332	OK
CUFF.9509	-	-	CUFF.9509	-	-	chr13:84284112-84295778	-	-	12.2195	5.84783	18.5911	OK
CUFF.9508	-	-	CUFF.9508	-	-	chr13:84260200-84283356	-	-	15.9935	10.6388	21.3483	OK
CUFF.9510	-	-	CUFF.9510	-	-	chr13:85214005-85214195	-	-	30.0994	10.0331	50.1656	OK
CUFF.9489	-	-	CUFF.9489	-	-	chr13:78164074-78164400	-	-	23.851	15.8329	31.869	OK
CUFF.9490	-	-	CUFF.9490	-	-	chr13:78164400-78164858	-	-	27.8646	21.8566	33.8726	OK
CUFF.9491	-	-	CUFF.9491	-	-	chr13:78164858-78166342	-	-	25.8553	23.2858	28.4248	OK
CUFF.9493	-	-	CUFF.9493	-	-	chr13:78167663-78168064	-	-	7.41866	3.91916	10.9182	OK
CUFF.9497	-	-	CUFF.9497	-	-	chr13:78188989-78189984	-	-	32.4161	28.7367	36.0955	OK
CUFF.9504	-	-	CUFF.9504	-	-	chr13:78199568-78234811	-	-	19.2026	15.2008	23.2044	OK
CUFF.9506	-	-	CUFF.9506	-	-	chr13:78234946-78235713	-	-	7.53681	5.44506	9.62856	OK
CUFF.9511	-	-	CUFF.9511	-	-	chr13:85224207-85226694	-	-	35.427	27.9971	42.8569	OK
CUFF.9513	-	-	CUFF.9513	-	-	chr13:85226953-85228314	-	-	64.0949	45.8464	82.3435	OK
CUFF.9512	-	-	CUFF.9512	-	-	chr13:85214727-85223544	-	-	17.3211	15.4014	19.2408	OK
CUFF.9516	-	-	CUFF.9516	-	-	chr13:85865095-85865306	-	-	124.155	89.9598	158.351	OK
CUFF.9514	-	-	CUFF.9514	-	-	chr13:85228611-85288480	-	-	16.767	14.5307	19.0033	OK
CUFF.9515	-	-	CUFF.9515	-	-	chr13:85189588-85213717	-	-	28.2913	25.6202	30.9625	OK
CUFF.9517	-	-	CUFF.9517	-	-	chr13:85210634-85210813	-	-	78.2138	42.2762	114.151	OK
CUFF.9518	-	-	CUFF.9518	-	-	chr13:89322594-89322744	-	-	77.4244	27.4325	127.416	OK
CUFF.9519	-	-	CUFF.9519	-	-	chr13:89605207-89605444	-	-	20.8853	9.30022	32.4704	OK
CUFF.9520	-	-	CUFF.9520	-	-	chr13:89584547-89601774	-	-	13.4201	10.0768	16.7633	OK
CUFF.9521	-	-	CUFF.9521	-	-	chr13:89607983-89609037	-	-	17.2948	14.6816	19.908	OK
CUFF.9522	-	-	CUFF.9522	-	-	chr13:89577151-89578333	-	-	10.3154	8.45299	12.1777	OK
CUFF.9523	-	-	CUFF.9523	-	-	chr13:89655481-89656346	-	-	4.69285	3.16321	6.22249	OK
CUFF.9524	-	-	CUFF.9524	-	-	chr13:89656685-89656951	-	-	19.2231	9.89854	28.5477	OK
CUFF.9526	-	-	CUFF.9526	-	-	chr13:89609087-89611779	-	-	11.6658	10.4196	12.9121	OK
CUFF.9525	-	-	CUFF.9525	-	-	chr13:89657030-89662065	-	-	8.04793	5.6291	10.4668	OK
CUFF.9527	-	-	CUFF.9527	-	-	chr13:89703126-89704098	-	-	4.25288	2.90009	5.60567	OK
CUFF.9528	-	-	CUFF.9528	-	-	chr13:89704429-89704767	-	-	8.38336	3.90227	12.8645	OK
CUFF.9529	-	-	CUFF.9529	-	-	chr13:89704824-89705261	-	-	5.23462	2.50664	7.96259	OK
CUFF.9530	-	-	CUFF.9530	-	-	chr13:89849012-89849464	-	-	12.7915	8.69042	16.8926	OK
CUFF.9532	-	-	CUFF.9532	-	-	chr13:90089726-90089789	-	-	2686.94	989.497	4384.38	OK
CUFF.9533	-	-	CUFF.9533	-	-	chr13:90098363-90098468	-	-	745.699	447.477	1043.92	OK
CUFF.9534	-	-	CUFF.9534	-	-	chr13:90107214-90107863	-	-	13.0107	9.87189	16.1496	OK
CUFF.9535	-	-	CUFF.9535	-	-	chr13:90108751-90109183	-	-	4.88511	2.21673	7.5535	OK
CUFF.9536	-	-	CUFF.9536	-	-	chr13:90100914-90107148	-	-	19.1448	17.5731	20.7165	OK
CUFF.9531	-	-	CUFF.9531	-	-	chr13:89940964-90071691	-	-	11.7652	9.37768	14.1526	OK
CUFF.9538	-	-	CUFF.9538	-	-	chr13:90111012-90111524	-	-	12.6906	9.0084	16.3727	OK
CUFF.9539	-	-	CUFF.9539	-	-	chr13:90111620-90111775	-	-	68.7585	24.362	113.155	OK
CUFF.9540	-	-	CUFF.9540	-	-	chr13:90112454-90112662	-	-	27.031	10.7307	43.3313	OK
CUFF.9541	-	-	CUFF.9541	-	-	chr13:90113343-90113528	-	-	36.6842	12.9977	60.3707	OK
