tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.5531	-	-	CUFF.5531	-	-	chr11:58042619-58044051	-	-	21.1037	14.1039	28.1035	OK
CUFF.5533	-	-	CUFF.5533	-	-	chr11:58047696-58048120	-	-	22.71	14.9987	30.4212	OK
CUFF.5534	-	-	CUFF.5534	-	-	chr11:58057054-58057164	-	-	705.335	455.467	955.203	OK
CUFF.5504	-	-	CUFF.5504	-	-	chr11:57487570-57499795	-	-	13.6603	9.66277	17.6577	OK
CUFF.5506	-	-	CUFF.5506	-	-	chr11:57505232-57506997	-	-	30.6449	20.4649	40.825	OK
CUFF.5508	-	-	CUFF.5508	-	-	chr11:57507546-57509444	-	-	102.47	47.6976	157.243	OK
CUFF.5512	-	-	CUFF.5512	-	-	chr11:57513284-57514244	-	-	18.918	11.4697	26.3663	OK
CUFF.5515	-	-	CUFF.5515	-	-	chr11:57529561-57530118	-	-	5.8189	3.61956	8.01823	OK
CUFF.5517	-	-	CUFF.5517	-	-	chr11:57530118-57531277	-	-	6.77694	5.3203	8.23358	OK
CUFF.5518	-	-	CUFF.5518	-	-	chr11:57531339-57531882	-	-	7.14003	4.64137	9.63868	OK
CUFF.5520	-	-	CUFF.5520	-	-	chr11:57531948-57532024	-	-	1164.81	489.756	1839.87	OK
CUFF.5521	-	-	CUFF.5521	-	-	chr11:57532075-57532380	-	-	20.8981	13.2672	28.529	OK
CUFF.5525	-	-	CUFF.5525	-	-	chr11:57532380-57533691	-	-	8.57205	7.05915	10.085	OK
CUFF.5537	-	-	CUFF.5537	-	-	chr11:58049696-58055609	-	-	18.1876	14.6653	21.7098	OK
CUFF.5538	-	-	CUFF.5538	-	-	chr11:58059954-58062035	-	-	32.4699	30.192	34.7478	OK
CUFF.5539	-	-	CUFF.5539	-	-	chr11:58097032-58097286	-	-	12.2632	4.51609	20.0104	OK
CUFF.5541	-	-	CUFF.5541	-	-	chr11:58121562-58122375	-	-	10.1743	5.08713	15.2614	OK
CUFF.5542	-	-	CUFF.5542	-	-	chr11:58120482-58121442	-	-	8.26574	6.46181	10.0697	OK
CUFF.5536	-	-	CUFF.5536	-	-	chr11:58057261-58059899	-	-	13.7753	11.9561	15.5945	OK
CUFF.5544	-	-	CUFF.5544	-	-	chr11:58125227-58126518	-	-	13.0016	6.0561	19.9472	OK
CUFF.5540	-	-	CUFF.5540	-	-	chr11:58104174-58113207	-	-	32.9402	27.8944	37.9861	OK
CUFF.5546	-	-	CUFF.5546	-	-	chr11:58141601-58145489	-	-	11.5062	6.68383	16.3286	OK
CUFF.5547	-	-	CUFF.5547	-	-	chr11:58147895-58150674	-	-	11.4461	6.04677	16.8453	OK
CUFF.5543	-	-	CUFF.5543	-	-	chr11:58113947-58118598	-	-	31.6635	28.8703	34.4567	OK
CUFF.5548	-	-	CUFF.5548	-	-	chr11:58173041-58175340	-	-	104.487	62.6544	146.319	OK
CUFF.5550	-	-	CUFF.5550	-	-	chr11:58181177-58181517	-	-	9.57001	5.05568	14.0843	OK
CUFF.5545	-	-	CUFF.5545	-	-	chr11:57015144-57330239	-	-	85.9974	81.4427	90.5521	OK
CUFF.5551	-	-	CUFF.5551	-	-	chr11:58206080-58206348	-	-	11.621	4.7199	18.522	OK
CUFF.5481	-	-	CUFF.5481	-	-	chr11:45928302-45935952	-	-	23.2362	17.9073	28.5651	OK
CUFF.5482	-	-	CUFF.5482	-	-	chr11:45930030-45932312	-	-	6.73702	5.7446	7.72943	OK
CUFF.5483	-	-	CUFF.5483	-	-	chr11:45932435-45933113	-	-	8.83075	6.47374	11.1878	OK
CUFF.5484	-	-	CUFF.5484	-	-	chr11:45933168-45933704	-	-	4.85995	2.78766	6.93224	OK
CUFF.5485	-	-	CUFF.5485	-	-	chr11:45933778-45934457	-	-	16.3654	8.84582	23.8849	OK
CUFF.5490	-	-	CUFF.5490	-	-	chr11:45937368-45944473	-	-	144.702	74.5115	214.893	OK
CUFF.5496	-	-	CUFF.5496	-	-	chr11:45947665-45951622	-	-	9.03994	6.991	11.0889	OK
CUFF.5510	-	-	CUFF.5510	-	-	chr11:46193852-46312252	-	-	196.414	187.735	205.094	OK
CUFF.5524	-	-	CUFF.5524	-	-	chr11:46144371-46144853	-	-	3.95399	1.8934	6.01457	OK
CUFF.5526	-	-	CUFF.5526	-	-	chr11:46145152-46145903	-	-	5.50644	3.76467	7.2482	OK
CUFF.5530	-	-	CUFF.5530	-	-	chr11:46146110-46146449	-	-	11.243	6.33615	16.1498	OK
CUFF.5532	-	-	CUFF.5532	-	-	chr11:46146782-46147215	-	-	11.1879	7.36069	15.015	OK
CUFF.5535	-	-	CUFF.5535	-	-	chr11:46148638-46148886	-	-	12.5611	4.45055	20.6716	OK
CUFF.5549	-	-	CUFF.5549	-	-	chr11:46252932-46441581	-	-	28.6741	20.5329	36.8153	OK
CUFF.5552	-	-	CUFF.5552	-	-	chr11:58221719-58221883	-	-	80.8673	40.4337	121.301	OK
CUFF.5553	-	-	CUFF.5553	-	-	chr11:58221937-58222179	-	-	17.6136	7.84335	27.3839	OK
CUFF.5554	-	-	CUFF.5554	-	-	chr11:58315164-58316525	-	-	12.3349	10.5399	14.1299	OK
CUFF.5555	-	-	CUFF.5555	-	-	chr11:58319326-58319590	-	-	21.8587	12.3188	31.3987	OK
CUFF.5556	-	-	CUFF.5556	-	-	chr11:58322568-58322730	-	-	68.655	30.5721	106.738	OK
CUFF.5557	-	-	CUFF.5557	-	-	chr11:58331269-58341451	-	-	6.09349	4.35345	7.83354	OK
CUFF.5558	-	-	CUFF.5558	-	-	chr11:58759252-58759448	-	-	32.4699	13.6523	51.2874	OK
CUFF.5559	-	-	CUFF.5559	-	-	chr11:58856100-58858417	-	-	20.8001	9.68196	31.9182	OK
CUFF.5560	-	-	CUFF.5560	-	-	chr11:58859260-58859524	-	-	15.6134	7.47661	23.7502	OK
CUFF.5561	-	-	CUFF.5561	-	-	chr11:58860601-58860901	-	-	18.1904	10.9077	25.4731	OK
CUFF.5562	-	-	CUFF.5562	-	-	chr11:58861409-58861937	-	-	7.24281	4.67701	9.8086	OK
CUFF.5563	-	-	CUFF.5563	-	-	chr11:58881425-58881806	-	-	10.3082	6.1812	14.4352	OK
CUFF.5564	-	-	CUFF.5564	-	-	chr11:58880819-58881338	-	-	4.65551	2.5735	6.73752	OK
CUFF.5566	-	-	CUFF.5566	-	-	chr11:58882263-58882918	-	-	4.55844	2.83551	6.28137	OK
CUFF.5567	-	-	CUFF.5567	-	-	chr11:58888986-58889467	-	-	8.73001	5.67494	11.7851	OK
CUFF.5568	-	-	CUFF.5568	-	-	chr11:58890516-58890922	-	-	7.60193	4.28418	10.9197	OK
CUFF.5569	-	-	CUFF.5569	-	-	chr11:58948968-58949165	-	-	43.8759	21.948	65.8038	OK
CUFF.5570	-	-	CUFF.5570	-	-	chr11:58949245-58949447	-	-	46.3944	25.0772	67.7117	OK
CUFF.5571	-	-	CUFF.5571	-	-	chr11:58955065-58956301	-	-	13.8982	11.8835	15.9128	OK
CUFF.5572	-	-	CUFF.5572	-	-	chr11:58972694-58977874	-	-	6.82507	3.33195	10.3182	OK
CUFF.5573	-	-	CUFF.5573	-	-	chr11:58990480-58991441	-	-	8.83754	6.96312	10.712	OK
CUFF.5574	-	-	CUFF.5574	-	-	chr11:58932287-58938458	-	-	226.665	0	15453.9	OK
CUFF.5575	-	-	CUFF.5575	-	-	chr11:59157650-59158098	-	-	11.1044	7.41556	14.7932	OK
CUFF.5577	-	-	CUFF.5577	-	-	chr11:59175598-59175814	-	-	48.7885	29.2555	68.3216	OK
CUFF.5578	-	-	CUFF.5578	-	-	chr11:59198200-59198895	-	-	5.98308	4.07993	7.88622	OK
CUFF.5579	-	-	CUFF.5579	-	-	chr11:59199551-59199839	-	-	17.062	9.61553	24.5085	OK
CUFF.5580	-	-	CUFF.5580	-	-	chr11:59198954-59199336	-	-	8.20112	4.53347	11.8688	OK
CUFF.5581	-	-	CUFF.5581	-	-	chr11:59183874-59191815	-	-	74.1114	67.8113	80.4116	OK
CUFF.5565	-	-	CUFF.5565	-	-	chr11:58346369-58347711	-	-	14.803	12.7235	16.8826	OK
CUFF.5576	-	-	CUFF.5576	-	-	chr11:58355477-58355709	-	-	27.8572	14.7165	40.9979	OK
CUFF.5582	-	-	CUFF.5582	-	-	chr11:58392698-58393467	-	-	65.8846	59.9757	71.7934	OK
CUFF.5584	-	-	CUFF.5584	-	-	chr11:59209964-59210919	-	-	12.9686	10.5067	15.4304	OK
CUFF.5583	-	-	CUFF.5583	-	-	chr11:59202512-59205990	-	-	27.9199	18.2261	37.6137	OK
CUFF.5585	-	-	CUFF.5585	-	-	chr11:59331877-59333529	-	-	9.70596	8.28018	11.1317	OK
CUFF.5586	-	-	CUFF.5586	-	-	chr11:59405574-59405860	-	-	9.11065	3.61672	14.6046	OK
CUFF.5587	-	-	CUFF.5587	-	-	chr11:59737070-59737229	-	-	53.6528	17.9339	89.3718	OK
CUFF.5588	-	-	CUFF.5588	-	-	chr11:59741013-59742090	-	-	12.5897	7.54926	17.6301	OK
CUFF.5589	-	-	CUFF.5589	-	-	chr11:59743769-59755084	-	-	18.6143	15.9427	21.2858	OK
CUFF.5590	-	-	CUFF.5590	-	-	chr11:59211129-59228225	-	-	118.907	114.539	123.275	OK
CUFF.5591	-	-	CUFF.5591	-	-	chr11:59778157-59780855	-	-	19.3067	17.784	20.8293	OK
CUFF.5592	-	-	CUFF.5592	-	-	chr11:59791728-59792812	-	-	20.3477	17.6774	23.0181	OK
CUFF.5594	-	-	CUFF.5594	-	-	chr11:59801041-59801099	-	-	4247.81	1786.03	6709.59	OK
CUFF.5593	-	-	CUFF.5593	-	-	chr11:59794081-59799454	-	-	8.79582	6.63181	10.9598	OK
CUFF.5595	-	-	CUFF.5595	-	-	chr11:59875802-59876527	-	-	32.7091	28.3436	37.0746	OK
CUFF.5597	-	-	CUFF.5597	-	-	chr11:59964006-59964355	-	-	12.5067	7.49953	17.514	OK
CUFF.5596	-	-	CUFF.5596	-	-	chr11:59757522-59778024	-	-	23.8812	22.4657	25.2968	OK
CUFF.5598	-	-	CUFF.5598	-	-	chr11:59964526-59964823	-	-	10.4633	4.87043	16.0562	OK
CUFF.5599	-	-	CUFF.5599	-	-	chr11:59960589-59963873	-	-	13.0987	11.9668	14.2306	OK
CUFF.5601	-	-	CUFF.5601	-	-	chr11:60187677-60187938	-	-	16.1495	7.73334	24.5657	OK
CUFF.5602	-	-	CUFF.5602	-	-	chr11:60188562-60188813	-	-	21.7941	11.5135	32.0748	OK
CUFF.5603	-	-	CUFF.5603	-	-	chr11:60189150-60189306	-	-	90.7302	43.4469	138.013	OK
CUFF.5604	-	-	CUFF.5604	-	-	chr11:60199596-60199971	-	-	14.9271	9.82077	20.0334	OK
CUFF.5605	-	-	CUFF.5605	-	-	chr11:60199031-60199511	-	-	6.37199	3.75311	8.99087	OK
CUFF.5606	-	-	CUFF.5606	-	-	chr11:60198363-60198964	-	-	14.6045	11.2876	17.9214	OK
CUFF.5608	-	-	CUFF.5608	-	-	chr11:60204147-60205238	-	-	12.7492	8.83232	16.6661	OK
CUFF.5609	-	-	CUFF.5609	-	-	chr11:60205862-60206085	-	-	17.5794	6.22859	28.9301	OK
CUFF.5610	-	-	CUFF.5610	-	-	chr11:60353008-60358684	-	-	4.18255	2.39911	5.966	OK
CUFF.5611	-	-	CUFF.5611	-	-	chr11:60363505-60364949	-	-	67.772	28.4954	107.049	OK
CUFF.5607	-	-	CUFF.5607	-	-	chr11:60190517-60198169	-	-	21.4334	15.1991	27.6678	OK
CUFF.5613	-	-	CUFF.5613	-	-	chr11:60388831-60394404	-	-	16.6322	12.6197	20.6447	OK
CUFF.5600	-	-	CUFF.5600	-	-	chr11:59817808-59839768	-	-	44.6992	40.0335	49.3648	OK
CUFF.5612	-	-	CUFF.5612	-	-	chr11:60375094-60375863	-	-	45.9742	18.2507	73.6977	OK
CUFF.5614	-	-	CUFF.5614	-	-	chr11:60377864-60384346	-	-	33.0946	20.586	45.6032	OK
CUFF.5615	-	-	CUFF.5615	-	-	chr11:60400680-60401460	-	-	8.61018	6.48095	10.7394	OK
CUFF.5616	-	-	CUFF.5616	-	-	chr11:60403849-60404447	-	-	113.235	68.6529	157.818	OK
CUFF.5617	-	-	CUFF.5617	-	-	chr11:60417754-60417852	-	-	447.034	199.064	695.004	OK
CUFF.5620	-	-	CUFF.5620	-	-	chr11:60553728-60553870	-	-	85.1191	30.1588	140.079	OK
CUFF.5619	-	-	CUFF.5619	-	-	chr11:60456550-60468683	-	-	15.3377	13.5022	17.1732	OK
CUFF.5622	-	-	CUFF.5622	-	-	chr11:60554239-60558486	-	-	16.4813	15.3726	17.59	OK
CUFF.5621	-	-	CUFF.5621	-	-	chr11:60424773-60445275	-	-	24.9682	23.5145	26.422	OK
CUFF.5618	-	-	CUFF.5618	-	-	chr11:60226714-60280284	-	-	52.0013	49.5013	54.5012	OK
CUFF.5624	-	-	CUFF.5624	-	-	chr11:60706497-60707206	-	-	11.242	5.62098	16.8629	OK
CUFF.5625	-	-	CUFF.5625	-	-	chr11:60704965-60706354	-	-	11.6484	6.56461	16.7322	OK
CUFF.5626	-	-	CUFF.5626	-	-	chr11:60709981-60710135	-	-	76.0459	31.9743	120.118	OK
CUFF.5627	-	-	CUFF.5627	-	-	chr11:60712024-60714080	-	-	10.0149	8.55342	11.4763	OK
CUFF.5628	-	-	CUFF.5628	-	-	chr11:60715459-60715719	-	-	164.925	117.635	212.215	OK
CUFF.5629	-	-	CUFF.5629	-	-	chr11:60717213-60717498	-	-	53.4331	31.0387	75.8275	OK
CUFF.5630	-	-	CUFF.5630	-	-	chr11:60718138-60718293	-	-	111.433	58.8681	163.997	OK
CUFF.5631	-	-	CUFF.5631	-	-	chr11:60715827-60716545	-	-	20.9477	16.4452	25.4502	OK
CUFF.5632	-	-	CUFF.5632	-	-	chr11:60714372-60715384	-	-	39.2798	29.9875	48.5721	OK
CUFF.5634	-	-	CUFF.5634	-	-	chr11:60721091-60721165	-	-	2071.27	1119.56	3022.97	OK
CUFF.5636	-	-	CUFF.5636	-	-	chr11:60722619-60723086	-	-	34.2123	17.6169	50.8077	OK
CUFF.5637	-	-	CUFF.5637	-	-	chr11:60830699-60844343	-	-	42.1825	0	6225.02	OK
CUFF.5633	-	-	CUFF.5633	-	-	chr11:60718856-60720207	-	-	8.12319	5.36494	10.8815	OK
CUFF.5638	-	-	CUFF.5638	-	-	chr11:60849129-60858149	-	-	17.6597	15.0164	20.3031	OK
CUFF.5640	-	-	CUFF.5640	-	-	chr11:60859791-60860051	-	-	17.4237	8.71184	26.1355	OK
CUFF.5646	-	-	CUFF.5646	-	-	chr11:60903064-60904121	-	-	5.60327	4.18746	7.01909	OK
CUFF.5647	-	-	CUFF.5647	-	-	chr11:60904171-60904255	-	-	828.032	368.722	1287.34	OK
CUFF.5644	-	-	CUFF.5644	-	-	chr11:60864456-60878730	-	-	31.5475	27.8928	35.2023	OK
CUFF.5649	-	-	CUFF.5649	-	-	chr11:60904313-60904682	-	-	9.27383	5.2264	13.3213	OK
CUFF.5654	-	-	CUFF.5654	-	-	chr11:60943502-60945528	-	-	35.219	21.1187	49.3193	OK
CUFF.5656	-	-	CUFF.5656	-	-	chr11:60951165-60952020	-	-	28.1595	18.8051	37.5139	OK
CUFF.5657	-	-	CUFF.5657	-	-	chr11:60952209-60952601	-	-	24.8704	18.5085	31.2323	OK
CUFF.5658	-	-	CUFF.5658	-	-	chr11:61069162-61069598	-	-	3.78656	1.5921	5.98102	OK
CUFF.5653	-	-	CUFF.5653	-	-	chr11:60932248-60943253	-	-	44.7115	29.0647	60.3584	OK
CUFF.5659	-	-	CUFF.5659	-	-	chr11:61069675-61070277	-	-	8.667	6.13072	11.2033	OK
CUFF.5660	-	-	CUFF.5660	-	-	chr11:61070552-61071137	-	-	18.4898	14.7156	22.264	OK
CUFF.5661	-	-	CUFF.5661	-	-	chr11:61072212-61072804	-	-	9.64612	6.92622	12.366	OK
CUFF.5663	-	-	CUFF.5663	-	-	chr11:61072874-61073123	-	-	17.37	8.08536	26.6547	OK
CUFF.5665	-	-	CUFF.5665	-	-	chr11:61264245-61266893	-	-	20.3028	14.0652	26.5404	OK
CUFF.5666	-	-	CUFF.5666	-	-	chr11:61244897-61262429	-	-	17.7811	16.0477	19.5144	OK
CUFF.5668	-	-	CUFF.5668	-	-	chr11:61449584-61449881	-	-	34.3794	24.224	44.5348	OK
CUFF.5669	-	-	CUFF.5669	-	-	chr11:61448455-61449504	-	-	63.6108	58.8853	68.3364	OK
CUFF.5670	-	-	CUFF.5670	-	-	chr11:61449970-61450487	-	-	47.1861	34.9973	59.375	OK
CUFF.5674	-	-	CUFF.5674	-	-	chr11:61453803-61453955	-	-	93.0173	43.2975	142.737	OK
CUFF.5676	-	-	CUFF.5676	-	-	chr11:61488382-61488558	-	-	39.3332	13.9362	64.7301	OK
CUFF.5671	-	-	CUFF.5671	-	-	chr11:61450591-61452810	-	-	20.7015	0	15248.1	OK
CUFF.5677	-	-	CUFF.5677	-	-	chr11:61489366-61490077	-	-	11.1915	6.38557	15.9973	OK
CUFF.5675	-	-	CUFF.5675	-	-	chr11:61151788-61168378	-	-	70.2083	67.0112	73.4053	OK
CUFF.5682	-	-	CUFF.5682	-	-	chr11:61512654-61512883	-	-	27.4281	14.1235	40.7327	OK
CUFF.5686	-	-	CUFF.5686	-	-	chr11:61517302-61519687	-	-	28.5179	26.5388	30.497	OK
CUFF.5687	-	-	CUFF.5687	-	-	chr11:61521664-61521877	-	-	57.2316	35.6001	78.8632	OK
CUFF.5685	-	-	CUFF.5685	-	-	chr11:61506354-61512434	-	-	17.0093	11.8477	22.1708	OK
CUFF.5689	-	-	CUFF.5689	-	-	chr11:61535272-61535385	-	-	218.931	86.9107	350.951	OK
CUFF.5690	-	-	CUFF.5690	-	-	chr11:61533574-61534616	-	-	184.582	105.466	263.699	OK
CUFF.5691	-	-	CUFF.5691	-	-	chr11:61522410-61523164	-	-	81.4079	56.3972	106.419	OK
CUFF.5692	-	-	CUFF.5692	-	-	chr11:61523164-61532694	-	-	93.7028	64.0633	123.342	OK
CUFF.5694	-	-	CUFF.5694	-	-	chr11:61546160-61546904	-	-	20.8141	17.4486	24.1795	OK
CUFF.5697	-	-	CUFF.5697	-	-	chr11:61664192-61664282	-	-	481.453	170.585	792.322	OK
CUFF.5698	-	-	CUFF.5698	-	-	chr11:61672132-61672501	-	-	9.27383	5.2264	13.3213	OK
CUFF.5699	-	-	CUFF.5699	-	-	chr11:61851065-61854547	-	-	58.086	32.1092	84.0629	OK
CUFF.5700	-	-	CUFF.5700	-	-	chr11:61865238-61866185	-	-	17.7107	15.0212	20.4002	OK
CUFF.5702	-	-	CUFF.5702	-	-	chr11:61827602-61841337	-	-	29.5333	24.3841	34.6824	OK
CUFF.5703	-	-	CUFF.5703	-	-	chr11:61866365-61867481	-	-	9.8376	8.05204	11.6232	OK
CUFF.5704	-	-	CUFF.5704	-	-	chr11:61867798-61869072	-	-	8.45561	6.9274	9.98382	OK
CUFF.5705	-	-	CUFF.5705	-	-	chr11:61869148-61870120	-	-	6.12655	4.55938	7.69373	OK
CUFF.5706	-	-	CUFF.5706	-	-	chr11:61870448-61870842	-	-	12.6908	8.24963	17.1319	OK
CUFF.5708	-	-	CUFF.5708	-	-	chr11:61890244-61896760	-	-	12.1742	7.80108	16.5473	OK
CUFF.5709	-	-	CUFF.5709	-	-	chr11:61871452-61878028	-	-	9.2791	7.91143	10.6468	OK
CUFF.5710	-	-	CUFF.5710	-	-	chr11:61900339-61904030	-	-	32.9512	18.5701	47.3324	OK
CUFF.5712	-	-	CUFF.5712	-	-	chr11:61915163-61922798	-	-	6.56017	4.38092	8.73942	OK
CUFF.5713	-	-	CUFF.5713	-	-	chr11:62138048-62139698	-	-	10.788	9.28641	12.2896	OK
CUFF.5715	-	-	CUFF.5715	-	-	chr11:62140843-62141009	-	-	62.9209	28.0187	97.8231	OK
CUFF.5714	-	-	CUFF.5714	-	-	chr11:62043008-62132454	-	-	12.7941	11.375	14.2132	OK
CUFF.5716	-	-	CUFF.5716	-	-	chr11:62265195-62265406	-	-	23.2004	9.21003	37.1908	OK
CUFF.5717	-	-	CUFF.5717	-	-	chr11:62265565-62265794	-	-	27.4281	14.1235	40.7327	OK
CUFF.5718	-	-	CUFF.5718	-	-	chr11:62265845-62266351	-	-	8.25346	5.39647	11.1104	OK
CUFF.5719	-	-	CUFF.5719	-	-	chr11:62267225-62268802	-	-	18.585	14.0755	23.0945	OK
CUFF.5726	-	-	CUFF.5726	-	-	chr11:62381415-62398439	-	-	12.4238	10.2771	14.5705	OK
CUFF.5655	-	-	CUFF.5655	-	-	chr11:60731846-60732924	-	-	8.07708	6.42835	9.72581	OK
CUFF.5673	-	-	CUFF.5673	-	-	chr11:60777800-60778809	-	-	4.38409	3.11205	5.65613	OK
CUFF.5678	-	-	CUFF.5678	-	-	chr11:60779477-60779948	-	-	8.78085	5.6702	11.8915	OK
CUFF.5681	-	-	CUFF.5681	-	-	chr11:60780162-60780334	-	-	55.4596	24.6962	86.2231	OK
CUFF.5684	-	-	CUFF.5684	-	-	chr11:60780334-60784134	-	-	8.82196	5.41949	12.2244	OK
CUFF.5688	-	-	CUFF.5688	-	-	chr11:60784845-60785434	-	-	9.33979	6.66174	12.0178	OK
CUFF.5693	-	-	CUFF.5693	-	-	chr11:60785626-60785852	-	-	33.6682	18.6113	48.7251	OK
CUFF.5695	-	-	CUFF.5695	-	-	chr11:60785914-60786177	-	-	41.0512	27.8898	54.2127	OK
CUFF.5696	-	-	CUFF.5696	-	-	chr11:60786273-60788230	-	-	13.7702	12.2386	15.3018	OK
CUFF.5720	-	-	CUFF.5720	-	-	chr11:60817201-60817267	-	-	4042.28	2318.65	5765.92	OK
CUFF.5729	-	-	CUFF.5729	-	-	chr11:62376635-62378645	-	-	47.9496	33.3608	62.5384	OK
CUFF.5725	-	-	CUFF.5725	-	-	chr11:62359818-62373620	-	-	13.1456	10.8429	15.4482	OK
CUFF.5623	-	-	CUFF.5623	-	-	chr11:59406999-59616585	-	-	180.316	172.73	187.903	OK
CUFF.5639	-	-	CUFF.5639	-	-	chr11:59455486-59456485	-	-	10.4042	8.43804	12.3704	OK
CUFF.5641	-	-	CUFF.5641	-	-	chr11:59456485-59457356	-	-	9.03575	7.01763	11.0539	OK
CUFF.5642	-	-	CUFF.5642	-	-	chr11:59457461-59457702	-	-	32.94	19.4017	46.4783	OK
CUFF.5643	-	-	CUFF.5643	-	-	chr11:59457702-59458356	-	-	11.6661	8.85774	14.4745	OK
CUFF.5645	-	-	CUFF.5645	-	-	chr11:59458775-59459091	-	-	15.8973	9.53263	22.262	OK
CUFF.5648	-	-	CUFF.5648	-	-	chr11:59459147-59459376	-	-	35.4952	20.36	50.6304	OK
CUFF.5650	-	-	CUFF.5650	-	-	chr11:59459663-59460246	-	-	8.22861	5.67564	10.7816	OK
CUFF.5651	-	-	CUFF.5651	-	-	chr11:59460328-59461349	-	-	12.082	9.99065	14.1733	OK
CUFF.5652	-	-	CUFF.5652	-	-	chr11:59461410-59461661	-	-	38.7451	25.0195	52.4707	OK
CUFF.5662	-	-	CUFF.5662	-	-	chr11:59462220-59462579	-	-	9.38434	5.18754	13.5812	OK
CUFF.5664	-	-	CUFF.5664	-	-	chr11:59462706-59462952	-	-	27.0435	15.2407	38.8462	OK
CUFF.5667	-	-	CUFF.5667	-	-	chr11:59474317-59474880	-	-	9.60483	6.79411	12.4156	OK
CUFF.5672	-	-	CUFF.5672	-	-	chr11:59475338-59475510	-	-	44.7943	16.496	73.0926	OK
CUFF.5679	-	-	CUFF.5679	-	-	chr11:59485841-59486344	-	-	7.84553	5.06622	10.6248	OK
CUFF.5680	-	-	CUFF.5680	-	-	chr11:59486460-59487028	-	-	9.27185	6.53302	12.0107	OK
CUFF.5683	-	-	CUFF.5683	-	-	chr11:59487120-59487257	-	-	106.786	42.3915	171.18	OK
CUFF.5701	-	-	CUFF.5701	-	-	chr11:59506863-59507900	-	-	37.6519	18.1764	57.1275	OK
CUFF.5707	-	-	CUFF.5707	-	-	chr11:59509165-59509292	-	-	128.462	45.5156	211.408	OK
CUFF.5711	-	-	CUFF.5711	-	-	chr11:59509667-59511044	-	-	8.60364	5.06755	12.1397	OK
CUFF.5734	-	-	CUFF.5734	-	-	chr11:62457959-62458213	-	-	22.1906	11.9945	32.3868	OK
CUFF.5721	-	-	CUFF.5721	-	-	chr11:62146369-62151945	-	-	11.0155	3.90293	18.128	OK
CUFF.5724	-	-	CUFF.5724	-	-	chr11:62205383-62219383	-	-	16.4741	8.70299	24.2452	OK
CUFF.5727	-	-	CUFF.5727	-	-	chr11:62219459-62220336	-	-	11.1396	8.9268	13.3524	OK
CUFF.5730	-	-	CUFF.5730	-	-	chr11:62220399-62220707	-	-	18.3349	11.2635	25.4064	OK
CUFF.5731	-	-	CUFF.5731	-	-	chr11:62220707-62221086	-	-	15.0101	9.91334	20.1068	OK
CUFF.5733	-	-	CUFF.5733	-	-	chr11:62221173-62223005	-	-	17.8551	16.0584	19.6519	OK
CUFF.5735	-	-	CUFF.5735	-	-	chr11:62458807-62458972	-	-	59.3471	24.9531	93.7412	OK
CUFF.5732	-	-	CUFF.5732	-	-	chr11:62337619-62359017	-	-	35.2676	31.5584	38.9767	OK
CUFF.5738	-	-	CUFF.5738	-	-	chr11:62512910-62513116	-	-	27.4252	11.5312	43.3192	OK
CUFF.5740	-	-	CUFF.5740	-	-	chr11:62514207-62514546	-	-	7.49533	3.48891	11.5018	OK
CUFF.5722	-	-	CUFF.5722	-	-	chr11:61775862-61825890	-	-	29.0725	27.1612	30.9839	OK
CUFF.5723	-	-	CUFF.5723	-	-	chr11:61729690-61730305	-	-	21.4608	17.5255	25.396	OK
CUFF.5728	-	-	CUFF.5728	-	-	chr11:61735010-61737061	-	-	92.5745	65.2288	119.92	OK
CUFF.5739	-	-	CUFF.5739	-	-	chr11:61775715-61775862	-	-	187.552	112.464	262.641	OK
CUFF.5736	-	-	CUFF.5736	-	-	chr11:62401205-62438511	-	-	29.59	25.5041	33.6759	OK
CUFF.5737	-	-	CUFF.5737	-	-	chr11:62402345-62403141	-	-	8.5642	6.47167	10.6567	OK
CUFF.5741	-	-	CUFF.5741	-	-	chr11:62515722-62515939	-	-	23.0647	9.69777	36.4316	OK
CUFF.5742	-	-	CUFF.5742	-	-	chr11:62524952-62538895	-	-	21.6242	17.8877	25.3607	OK
CUFF.5744	-	-	CUFF.5744	-	-	chr11:62891941-62895184	-	-	26.5758	23.7461	29.4056	OK
CUFF.5746	-	-	CUFF.5746	-	-	chr11:62879511-62886321	-	-	33.9004	0	15261	OK
CUFF.5748	-	-	CUFF.5748	-	-	chr11:63134421-63159529	-	-	11.6186	9.99273	13.2444	OK
CUFF.5751	-	-	CUFF.5751	-	-	chr11:63962627-63964229	-	-	9.89485	8.42833	11.3614	OK
CUFF.5753	-	-	CUFF.5753	-	-	chr11:64082620-64083239	-	-	8.66693	6.18181	11.152	OK
CUFF.5752	-	-	CUFF.5752	-	-	chr11:63993890-64071744	-	-	6.49584	3.51114	9.48055	OK
CUFF.5758	-	-	CUFF.5758	-	-	chr11:64979915-64981666	-	-	92.5348	54.5031	130.567	OK
CUFF.5759	-	-	CUFF.5759	-	-	chr11:64982760-64985623	-	-	31.5666	19.6355	43.4976	OK
CUFF.5761	-	-	CUFF.5761	-	-	chr11:64992223-64995402	-	-	12.2018	8.28976	16.1138	OK
CUFF.5762	-	-	CUFF.5762	-	-	chr11:64987414-64989450	-	-	35.3288	24.002	46.6556	OK
