tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.4179	-	-	CUFF.4179	-	-	chr10:62429288-62429364	-	-	978.026	346.527	1609.53	OK
CUFF.4180	-	-	CUFF.4180	-	-	chr10:62269841-62286548	-	-	169.025	162.695	175.355	OK
CUFF.4181	-	-	CUFF.4181	-	-	chr10:62435464-62435789	-	-	46.7802	29.6985	63.8619	OK
CUFF.4178	-	-	CUFF.4178	-	-	chr10:62429701-62432374	-	-	25.5129	18.7033	32.3226	OK
CUFF.4182	-	-	CUFF.4182	-	-	chr10:62443456-62445147	-	-	35.3937	18.6979	52.0895	OK
CUFF.4184	-	-	CUFF.4184	-	-	chr10:62286603-62340148	-	-	74.0293	68.7034	79.3552	OK
CUFF.4185	-	-	CUFF.4185	-	-	chr10:62447060-62447124	-	-	4725.44	2710.5	6740.37	OK
CUFF.4186	-	-	CUFF.4186	-	-	chr10:62450677-62450743	-	-	1851.31	655.944	3046.69	OK
CUFF.4183	-	-	CUFF.4183	-	-	chr10:60277703-60302598	-	-	481.12	473.247	488.993	OK
CUFF.4187	-	-	CUFF.4187	-	-	chr10:62494612-62497912	-	-	8.19892	5.79962	10.5982	OK
CUFF.4189	-	-	CUFF.4189	-	-	chr10:62580289-62580712	-	-	19.1904	14.0683	24.3125	OK
CUFF.4190	-	-	CUFF.4190	-	-	chr10:62581446-62581653	-	-	29.4525	13.1152	45.7898	OK
CUFF.4191	-	-	CUFF.4191	-	-	chr10:62575047-62578099	-	-	74.3288	53.3704	95.2871	OK
CUFF.4192	-	-	CUFF.4192	-	-	chr10:62580766-62581277	-	-	10.3467	7.16794	13.5255	OK
CUFF.4194	-	-	CUFF.4194	-	-	chr10:62581735-62582200	-	-	14.9884	10.8602	19.1166	OK
CUFF.4195	-	-	CUFF.4195	-	-	chr10:62455272-62486730	-	-	51.3456	48.2109	54.4803	OK
CUFF.4197	-	-	CUFF.4197	-	-	chr10:62593034-62594130	-	-	53.6285	38.3598	68.8971	OK
CUFF.4198	-	-	CUFF.4198	-	-	chr10:62591857-62591985	-	-	125.719	44.5439	206.894	OK
CUFF.4199	-	-	CUFF.4199	-	-	chr10:62588035-62589800	-	-	14.2712	6.8339	21.7085	OK
CUFF.4201	-	-	CUFF.4201	-	-	chr10:62598519-62598762	-	-	20.8903	10.1082	31.6723	OK
CUFF.4203	-	-	CUFF.4203	-	-	chr10:62621386-62624930	-	-	76.2451	61.2593	91.2309	OK
CUFF.4204	-	-	CUFF.4204	-	-	chr10:62615927-62619628	-	-	25.1731	21.0064	29.3398	OK
CUFF.4205	-	-	CUFF.4205	-	-	chr10:62558465-62570480	-	-	105.821	101.5	110.142	OK
CUFF.4206	-	-	CUFF.4206	-	-	chr10:62625147-62634080	-	-	30.482	24.5018	36.4621	OK
CUFF.4209	-	-	CUFF.4209	-	-	chr10:62639863-62640611	-	-	68.7635	55.0008	82.5263	OK
CUFF.4208	-	-	CUFF.4208	-	-	chr10:62640756-62642954	-	-	42.2728	30.1479	54.3977	OK
CUFF.4211	-	-	CUFF.4211	-	-	chr10:62646918-62647203	-	-	20.2235	11.9117	28.5354	OK
CUFF.4213	-	-	CUFF.4213	-	-	chr10:62659268-62659354	-	-	582.856	206.513	959.198	OK
CUFF.4214	-	-	CUFF.4214	-	-	chr10:62663976-62664182	-	-	52.963	30.7657	75.1604	OK
CUFF.4215	-	-	CUFF.4215	-	-	chr10:62744503-62744813	-	-	45.7546	34.4978	57.0115	OK
CUFF.4216	-	-	CUFF.4216	-	-	chr10:62743931-62744273	-	-	13.7371	8.32862	19.1456	OK
CUFF.4217	-	-	CUFF.4217	-	-	chr10:62702290-62702404	-	-	310.343	155.171	465.514	OK
CUFF.4218	-	-	CUFF.4218	-	-	chr10:62745263-62750557	-	-	22.4662	17.8852	27.0472	OK
CUFF.4219	-	-	CUFF.4219	-	-	chr10:62750621-62750678	-	-	5102.34	2272.07	7932.62	OK
CUFF.4221	-	-	CUFF.4221	-	-	chr10:62764422-62770995	-	-	12.4482	9.85625	15.0401	OK
CUFF.4220	-	-	CUFF.4220	-	-	chr10:62753319-62763516	-	-	15.8528	12.1441	19.5615	OK
CUFF.4222	-	-	CUFF.4222	-	-	chr10:62771977-62772043	-	-	2962.1	1481.05	4443.16	OK
CUFF.4223	-	-	CUFF.4223	-	-	chr10:62776583-62776762	-	-	59.7502	29.8751	89.6253	OK
CUFF.4225	-	-	CUFF.4225	-	-	chr10:62776883-62780468	-	-	476.335	263.311	689.358	OK
CUFF.4226	-	-	CUFF.4226	-	-	chr10:62780523-62780636	-	-	340.91	175.544	506.276	OK
CUFF.4227	-	-	CUFF.4227	-	-	chr10:62805428-62805497	-	-	1202.89	352.319	2053.47	OK
CUFF.4228	-	-	CUFF.4228	-	-	chr10:62807327-62807523	-	-	32.7157	13.7557	51.6758	OK
CUFF.4188	-	-	CUFF.4188	-	-	chr10:57322789-57532426	-	-	821.411	791.042	851.779	OK
CUFF.4193	-	-	CUFF.4193	-	-	chr10:57486502-57486601	-	-	266.426	78.0343	454.817	OK
CUFF.4196	-	-	CUFF.4196	-	-	chr10:57495903-57497621	-	-	44.8043	35.4269	54.1817	OK
CUFF.4200	-	-	CUFF.4200	-	-	chr10:57499432-57501417	-	-	789.707	509.95	1069.46	OK
CUFF.4202	-	-	CUFF.4202	-	-	chr10:57501417-57502712	-	-	467.88	240.925	694.835	OK
CUFF.4207	-	-	CUFF.4207	-	-	chr10:57504590-57504716	-	-	186.612	86.8639	286.361	OK
CUFF.4210	-	-	CUFF.4210	-	-	chr10:57505152-57505383	-	-	55.3346	36.4056	74.2636	OK
CUFF.4212	-	-	CUFF.4212	-	-	chr10:57506201-57512426	-	-	24.717	20.8877	28.5463	OK
CUFF.4224	-	-	CUFF.4224	-	-	chr10:57512508-57512981	-	-	29.3645	23.687	35.0421	OK
CUFF.4229	-	-	CUFF.4229	-	-	chr10:62810063-62810262	-	-	33.6512	14.9849	52.3175	OK
CUFF.4230	-	-	CUFF.4230	-	-	chr10:62838308-62838415	-	-	271.462	107.764	435.159	OK
CUFF.4231	-	-	CUFF.4231	-	-	chr10:62928296-62928389	-	-	595.979	277.415	914.543	OK
CUFF.4232	-	-	CUFF.4232	-	-	chr10:62930306-62932788	-	-	96.7019	65.1819	128.222	OK
CUFF.4233	-	-	CUFF.4233	-	-	chr10:62943582-62943783	-	-	45.0368	23.7922	66.2814	OK
CUFF.4234	-	-	CUFF.4234	-	-	chr10:62937419-62942719	-	-	56.2334	47.4326	65.0341	OK
CUFF.4235	-	-	CUFF.4235	-	-	chr10:62944323-62946420	-	-	31.3001	29.069	33.5313	OK
CUFF.4236	-	-	CUFF.4236	-	-	chr10:62990982-62993240	-	-	76.1636	52.7641	99.5631	OK
CUFF.4237	-	-	CUFF.4237	-	-	chr10:63002942-63003055	-	-	200.535	71.0522	330.018	OK
CUFF.4238	-	-	CUFF.4238	-	-	chr10:62993996-63002280	-	-	23.5407	19.6575	27.4239	OK
CUFF.4239	-	-	CUFF.4239	-	-	chr10:63003186-63004437	-	-	14.4401	12.3987	16.4815	OK
CUFF.4240	-	-	CUFF.4240	-	-	chr10:63011780-63012306	-	-	6.19547	3.80599	8.58495	OK
CUFF.4241	-	-	CUFF.4241	-	-	chr10:63012398-63012468	-	-	1407.82	498.809	2316.84	OK
CUFF.4242	-	-	CUFF.4242	-	-	chr10:63012527-63012919	-	-	13.704	9.0161	18.3919	OK
CUFF.4243	-	-	CUFF.4243	-	-	chr10:63013593-63013920	-	-	11.7671	6.50467	17.0295	OK
CUFF.4244	-	-	CUFF.4244	-	-	chr10:63014705-63014940	-	-	26.9454	14.2348	39.656	OK
CUFF.4245	-	-	CUFF.4245	-	-	chr10:63012991-63013311	-	-	14.277	8.29338	20.2607	OK
CUFF.4246	-	-	CUFF.4246	-	-	chr10:63015450-63015705	-	-	56.9822	40.6434	73.3211	OK
CUFF.4247	-	-	CUFF.4247	-	-	chr10:63244074-63245456	-	-	163.435	72.7775	254.092	OK
CUFF.4248	-	-	CUFF.4248	-	-	chr10:63245845-63246025	-	-	65.9182	34.8235	97.0129	OK
CUFF.4249	-	-	CUFF.4249	-	-	chr10:63246102-63273678	-	-	15.3407	11.2876	19.3938	OK
CUFF.4251	-	-	CUFF.4251	-	-	chr10:63290510-63299237	-	-	52.7567	39.1289	66.3845	OK
CUFF.4253	-	-	CUFF.4253	-	-	chr10:63311846-63314559	-	-	114.414	50.9486	177.88	OK
CUFF.4250	-	-	CUFF.4250	-	-	chr10:63015874-63023766	-	-	65.4444	0	1027.7	OK
CUFF.4254	-	-	CUFF.4254	-	-	chr10:63303843-63311623	-	-	25.091	20.7233	29.4588	OK
CUFF.4255	-	-	CUFF.4255	-	-	chr10:63315688-63317863	-	-	27.1585	23.5461	30.7709	OK
CUFF.4256	-	-	CUFF.4256	-	-	chr10:63321748-63322167	-	-	18.8588	13.7197	23.9978	OK
CUFF.4252	-	-	CUFF.4252	-	-	chr10:63275011-63289241	-	-	23.6225	20.4684	26.7766	OK
CUFF.4257	-	-	CUFF.4257	-	-	chr10:63319239-63320958	-	-	10.5708	9.10821	12.0335	OK
CUFF.4258	-	-	CUFF.4258	-	-	chr10:63326041-63326169	-	-	150.863	63.4318	238.294	OK
CUFF.4259	-	-	CUFF.4259	-	-	chr10:63331786-63331898	-	-	373.322	197.22	549.425	OK
CUFF.4260	-	-	CUFF.4260	-	-	chr10:63340178-63340305	-	-	142.378	56.5208	228.235	OK
CUFF.4261	-	-	CUFF.4261	-	-	chr10:63341532-63341817	-	-	11.7971	5.49127	18.1029	OK
CUFF.4262	-	-	CUFF.4262	-	-	chr10:63397244-63408611	-	-	17.3784	14.3407	20.4161	OK
CUFF.4263	-	-	CUFF.4263	-	-	chr10:63925666-63925755	-	-	558.08	221.545	894.615	OK
CUFF.4264	-	-	CUFF.4264	-	-	chr10:63926754-63926862	-	-	285.801	120.168	451.434	OK
CUFF.4265	-	-	CUFF.4265	-	-	chr10:63928551-63928868	-	-	23.5176	15.7052	31.33	OK
CUFF.4266	-	-	CUFF.4266	-	-	chr10:64088240-64090260	-	-	21.274	19.2038	23.3442	OK
CUFF.4267	-	-	CUFF.4267	-	-	chr10:63928925-64088049	-	-	18.9207	16.8649	20.9764	OK
CUFF.4268	-	-	CUFF.4268	-	-	chr10:67010817-67010956	-	-	111.291	46.7934	175.789	OK
CUFF.4269	-	-	CUFF.4269	-	-	chr10:67011068-67011398	-	-	15.8232	9.73382	21.9125	OK
CUFF.4270	-	-	CUFF.4270	-	-	chr10:67009372-67010535	-	-	9.54293	7.82002	11.2658	OK
CUFF.4271	-	-	CUFF.4271	-	-	chr10:67011612-67011708	-	-	525.84	244.767	806.913	OK
CUFF.4272	-	-	CUFF.4272	-	-	chr10:67011775-67011995	-	-	29.6202	14.8101	44.4303	OK
CUFF.4273	-	-	CUFF.4273	-	-	chr10:67012053-67012297	-	-	34.5981	20.9763	48.2198	OK
CUFF.4274	-	-	CUFF.4274	-	-	chr10:67012456-67013353	-	-	8.12208	6.24773	9.99644	OK
CUFF.4275	-	-	CUFF.4275	-	-	chr10:67013425-67015049	-	-	11.1408	7.84993	14.4318	OK
CUFF.4276	-	-	CUFF.4276	-	-	chr10:67021840-67039549	-	-	17.5061	11.3045	23.7076	OK
CUFF.4277	-	-	CUFF.4277	-	-	chr10:67063008-67096811	-	-	672.497	266.966	1078.03	OK
CUFF.4278	-	-	CUFF.4278	-	-	chr10:67219406-67219626	-	-	38.8765	21.9094	55.8436	OK
CUFF.4279	-	-	CUFF.4279	-	-	chr10:67219682-67220019	-	-	18.6002	12.1616	25.0388	OK
CUFF.4280	-	-	CUFF.4280	-	-	chr10:67225434-67225548	-	-	193.964	68.724	319.205	OK
CUFF.4281	-	-	CUFF.4281	-	-	chr10:67225681-67226526	-	-	7.62432	5.71018	9.53846	OK
CUFF.4282	-	-	CUFF.4282	-	-	chr10:67226623-67226911	-	-	27.8334	18.1987	37.4681	OK
CUFF.4283	-	-	CUFF.4283	-	-	chr10:67229855-67232071	-	-	18.5733	10.9397	26.2069	OK
CUFF.4284	-	-	CUFF.4284	-	-	chr10:67238112-67238197	-	-	122.272	0	295.432	OK
CUFF.4285	-	-	CUFF.4285	-	-	chr10:67232146-67233506	-	-	99.0776	59.4108	138.744	OK
CUFF.4286	-	-	CUFF.4286	-	-	chr10:67220610-67225383	-	-	13.9779	11.4329	16.5229	OK
CUFF.4287	-	-	CUFF.4287	-	-	chr10:67239919-67240941	-	-	16.5327	11.9442	21.1211	OK
CUFF.4288	-	-	CUFF.4288	-	-	chr10:67243495-67243535	-	-	76712.4	27180.2	126245	OK
CUFF.4289	-	-	CUFF.4289	-	-	chr10:67243697-67244873	-	-	27.9443	19.9882	35.9003	OK
CUFF.4290	-	-	CUFF.4290	-	-	chr10:67249704-67249816	-	-	601.464	378.086	824.842	OK
CUFF.4291	-	-	CUFF.4291	-	-	chr10:67245534-67249653	-	-	19.4919	13.9029	25.0809	OK
CUFF.4292	-	-	CUFF.4292	-	-	chr10:67254454-67255973	-	-	18.3718	14.8999	21.8438	OK
CUFF.4293	-	-	CUFF.4293	-	-	chr10:67537910-67538251	-	-	19.1519	12.6488	25.6551	OK
CUFF.4294	-	-	CUFF.4294	-	-	chr10:67539745-67540024	-	-	23.2527	14.0978	32.4076	OK
CUFF.4295	-	-	CUFF.4295	-	-	chr10:67544402-67544734	-	-	13.0416	7.57574	18.5075	OK
CUFF.4296	-	-	CUFF.4296	-	-	chr10:67544790-67545077	-	-	23.9687	15.0669	32.8705	OK
CUFF.4297	-	-	CUFF.4297	-	-	chr10:67540990-67542161	-	-	12.1079	10.1814	14.0344	OK
CUFF.4298	-	-	CUFF.4298	-	-	chr10:67545144-67547858	-	-	21.8374	20.2216	23.4531	OK
CUFF.4299	-	-	CUFF.4299	-	-	chr10:68095271-68095589	-	-	20.8093	13.5271	28.0915	OK
CUFF.4301	-	-	CUFF.4301	-	-	chr10:68096670-68096867	-	-	37.51	17.46	57.5599	OK
CUFF.4300	-	-	CUFF.4300	-	-	chr10:68094415-68095198	-	-	20.969	17.6873	24.2507	OK
CUFF.4302	-	-	CUFF.4302	-	-	chr10:68092566-68094350	-	-	18.818	16.9385	20.6974	OK
CUFF.4303	-	-	CUFF.4303	-	-	chr10:68096172-68096597	-	-	14.3469	9.93917	18.7547	OK
CUFF.4304	-	-	CUFF.4304	-	-	chr10:68186035-68186198	-	-	67.6668	30.132	105.202	OK
CUFF.4306	-	-	CUFF.4306	-	-	chr10:68431230-68436405	-	-	24.4283	10.8779	37.9787	OK
CUFF.4305	-	-	CUFF.4305	-	-	chr10:68118287-68135081	-	-	15.2031	10.1527	20.2535	OK
CUFF.4307	-	-	CUFF.4307	-	-	chr10:69533835-69534033	-	-	60.5676	35.1831	85.9521	OK
CUFF.4308	-	-	CUFF.4308	-	-	chr10:69534113-69534282	-	-	50.3291	19.9795	80.6786	OK
CUFF.4309	-	-	CUFF.4309	-	-	chr10:69808427-69808948	-	-	87.7809	46.3733	129.189	OK
CUFF.4310	-	-	CUFF.4310	-	-	chr10:69879898-69882492	-	-	17.2066	6.09653	28.3167	OK
CUFF.4311	-	-	CUFF.4311	-	-	chr10:69893454-69898139	-	-	84.9707	52.199	117.742	OK
CUFF.4312	-	-	CUFF.4312	-	-	chr10:69898230-69899089	-	-	152.167	109.935	194.399	OK
CUFF.4313	-	-	CUFF.4313	-	-	chr10:69932414-69932491	-	-	462.265	48.8027	875.728	OK
CUFF.4314	-	-	CUFF.4314	-	-	chr10:69904203-69927818	-	-	134.075	93.7781	174.371	OK
CUFF.4315	-	-	CUFF.4315	-	-	chr10:69956024-69959072	-	-	29.2435	22.1478	36.3392	OK
CUFF.4316	-	-	CUFF.4316	-	-	chr10:69973721-69973912	-	-	83.4243	51.8929	114.956	OK
CUFF.4317	-	-	CUFF.4317	-	-	chr10:69976047-69976244	-	-	21.4343	6.27795	36.5906	OK
CUFF.4318	-	-	CUFF.4318	-	-	chr10:69978475-69979433	-	-	27.856	20.1249	35.5871	OK
CUFF.4319	-	-	CUFF.4319	-	-	chr10:70142620-70169226	-	-	12.7569	9.02377	16.49	OK
CUFF.4320	-	-	CUFF.4320	-	-	chr10:70025096-70027291	-	-	24.9184	22.9749	26.862	OK
CUFF.4321	-	-	CUFF.4321	-	-	chr10:70189634-70190121	-	-	7.56686	4.7566	10.3771	OK
CUFF.4322	-	-	CUFF.4322	-	-	chr10:70190172-70190411	-	-	38.3245	23.5434	53.1056	OK
CUFF.4323	-	-	CUFF.4323	-	-	chr10:70190461-70191085	-	-	17.7862	14.2305	21.3419	OK
CUFF.4324	-	-	CUFF.4324	-	-	chr10:70191185-70193148	-	-	19.6025	17.777	21.4281	OK
CUFF.4325	-	-	CUFF.4325	-	-	chr10:67886109-67912546	-	-	226.598	222.401	230.794	OK
CUFF.4327	-	-	CUFF.4327	-	-	chr10:70536374-70542725	-	-	64.8494	41.5548	88.1439	OK
CUFF.4329	-	-	CUFF.4329	-	-	chr10:70632687-70632727	-	-	76712.4	27180.2	126245	OK
CUFF.4326	-	-	CUFF.4326	-	-	chr10:69980274-70024925	-	-	21.27	20.0301	22.5098	OK
CUFF.4328	-	-	CUFF.4328	-	-	chr10:69992751-69992934	-	-	58.7586	30.2565	87.2607	OK
CUFF.4330	-	-	CUFF.4330	-	-	chr10:70002001-70002063	-	-	4275.8	2201.73	6349.86	OK
CUFF.4331	-	-	CUFF.4331	-	-	chr10:71163040-71163284	-	-	27.9446	15.7486	40.1406	OK
CUFF.4332	-	-	CUFF.4332	-	-	chr10:71225631-71225725	-	-	571.288	265.922	876.654	OK
CUFF.4333	-	-	CUFF.4333	-	-	chr10:71225799-71226284	-	-	10.3796	7.04778	13.7114	OK
CUFF.4334	-	-	CUFF.4334	-	-	chr10:71226625-71227399	-	-	10.5198	8.15418	12.8853	OK
CUFF.4335	-	-	CUFF.4335	-	-	chr10:71227454-71227681	-	-	45.1484	27.7354	62.5613	OK
CUFF.4336	-	-	CUFF.4336	-	-	chr10:71228029-71228267	-	-	79.1031	57.5472	100.659	OK
CUFF.4337	-	-	CUFF.4337	-	-	chr10:71228317-71237891	-	-	34.8729	31.0622	38.6835	OK
CUFF.4338	-	-	CUFF.4338	-	-	chr10:71255008-71262093	-	-	55.8492	47.985	63.7133	OK
CUFF.4339	-	-	CUFF.4339	-	-	chr10:71372771-71376776	-	-	71.8348	39.7093	103.96	OK
CUFF.4340	-	-	CUFF.4340	-	-	chr10:71381715-71382862	-	-	8.95809	7.28009	10.6361	OK
CUFF.4341	-	-	CUFF.4341	-	-	chr10:71384493-71384774	-	-	10.5185	4.42259	16.6143	OK
CUFF.4342	-	-	CUFF.4342	-	-	chr10:71384841-71385245	-	-	21.364	15.6564	27.0716	OK
CUFF.4343	-	-	CUFF.4343	-	-	chr10:71382990-71384253	-	-	11.664	9.84969	13.4783	OK
CUFF.4344	-	-	CUFF.4344	-	-	chr10:71385297-71385856	-	-	16.8655	13.073	20.6581	OK
CUFF.4345	-	-	CUFF.4345	-	-	chr10:71330344-71336411	-	-	76.9883	71.5389	82.4377	OK
CUFF.4346	-	-	CUFF.4346	-	-	chr10:71455175-71455215	-	-	76712.4	27180.2	126245	OK
CUFF.4351	-	-	CUFF.4351	-	-	chr10:73202433-73202477	-	-	28408	11293.5	45522.5	OK
CUFF.4352	-	-	CUFF.4352	-	-	chr10:73202672-73202843	-	-	708.691	596.987	820.396	OK
CUFF.4347	-	-	CUFF.4347	-	-	chr10:70544437-70599158	-	-	102.639	99.6661	105.612	OK
CUFF.4348	-	-	CUFF.4348	-	-	chr10:70550101-70550224	-	-	145.817	51.6648	239.969	OK
CUFF.4350	-	-	CUFF.4350	-	-	chr10:70552316-70552502	-	-	39.1928	16.479	61.9066	OK
CUFF.4353	-	-	CUFF.4353	-	-	chr10:73714769-74051106	-	-	102.847	49.2491	156.445	OK
CUFF.4354	-	-	CUFF.4354	-	-	chr10:74862999-74863088	-	-	1344.47	817.217	1871.71	OK
CUFF.4355	-	-	CUFF.4355	-	-	chr10:74863149-74863402	-	-	130.007	105.026	154.987	OK
CUFF.4356	-	-	CUFF.4356	-	-	chr10:75014840-75015243	-	-	12.2158	7.94086	16.4907	OK
CUFF.4357	-	-	CUFF.4357	-	-	chr10:75015299-75015639	-	-	53.0336	42.3442	63.723	OK
CUFF.4359	-	-	CUFF.4359	-	-	chr10:75016032-75016903	-	-	29.9031	26.213	33.5933	OK
CUFF.4360	-	-	CUFF.4360	-	-	chr10:75054372-75054733	-	-	8.87199	4.7955	12.9485	OK
CUFF.4358	-	-	CUFF.4358	-	-	chr10:75044513-75049947	-	-	13.6515	4.83692	22.4662	OK
CUFF.4361	-	-	CUFF.4361	-	-	chr10:75053666-75054097	-	-	13.3206	9.1071	17.5341	OK
CUFF.4362	-	-	CUFF.4362	-	-	chr10:75060046-75060263	-	-	36.7956	19.8888	53.7024	OK
CUFF.4363	-	-	CUFF.4363	-	-	chr10:75153889-75154007	-	-	255.498	122.348	388.649	OK
CUFF.4364	-	-	CUFF.4364	-	-	chr10:75135903-75145417	-	-	21.8949	13.7983	29.9914	OK
CUFF.4365	-	-	CUFF.4365	-	-	chr10:75154899-75157197	-	-	61.1615	46.853	75.47	OK
CUFF.4366	-	-	CUFF.4366	-	-	chr10:75180128-75182993	-	-	13.5085	11.4335	15.5834	OK
CUFF.4367	-	-	CUFF.4367	-	-	chr10:75183052-75184834	-	-	13.3443	11.7498	14.9388	OK
CUFF.4369	-	-	CUFF.4369	-	-	chr10:75246054-75246174	-	-	191.908	80.6896	303.126	OK
CUFF.4370	-	-	CUFF.4370	-	-	chr10:75230807-75245091	-	-	22.1338	10.3028	33.9649	OK
CUFF.4371	-	-	CUFF.4371	-	-	chr10:75245632-75245834	-	-	61.5075	36.8823	86.1328	OK
CUFF.4372	-	-	CUFF.4372	-	-	chr10:75246265-75246352	-	-	611.717	242.838	980.597	OK
CUFF.4373	-	-	CUFF.4373	-	-	chr10:75246443-75257895	-	-	16.6869	12.5815	20.7923	OK
CUFF.4368	-	-	CUFF.4368	-	-	chr10:75158008-75177998	-	-	34.4071	30.1228	38.6914	OK
CUFF.4374	-	-	CUFF.4374	-	-	chr10:75279858-75279960	-	-	504.256	259.656	748.855	OK
CUFF.4375	-	-	CUFF.4375	-	-	chr10:75307233-75308084	-	-	131.645	83.5753	179.716	OK
CUFF.4376	-	-	CUFF.4376	-	-	chr10:75309790-75310022	-	-	28.0681	14.8279	41.3083	OK
CUFF.4377	-	-	CUFF.4377	-	-	chr10:75274018-75276897	-	-	37.2937	19.2036	55.3837	OK
CUFF.4378	-	-	CUFF.4378	-	-	chr10:75310866-75311077	-	-	95.6294	66.8877	124.371	OK
CUFF.4379	-	-	CUFF.4379	-	-	chr10:75310190-75310659	-	-	12.535	8.76754	16.3024	OK
CUFF.4380	-	-	CUFF.4380	-	-	chr10:75311372-75312366	-	-	14.6283	12.2859	16.9707	OK
CUFF.4381	-	-	CUFF.4381	-	-	chr10:75507865-75507971	-	-	281.396	111.708	451.084	OK
CUFF.4382	-	-	CUFF.4382	-	-	chr10:75506841-75507652	-	-	9.75804	7.54894	11.9672	OK
CUFF.4383	-	-	CUFF.4383	-	-	chr10:75550421-75550784	-	-	18.9116	12.9296	24.8936	OK
CUFF.4384	-	-	CUFF.4384	-	-	chr10:75551235-75551577	-	-	17.9639	11.7456	24.1823	OK
CUFF.4385	-	-	CUFF.4385	-	-	chr10:75550974-75551048	-	-	1318.07	554.197	2081.95	OK
CUFF.4386	-	-	CUFF.4386	-	-	chr10:75551627-75552165	-	-	9.07135	6.20195	11.9408	OK
CUFF.4387	-	-	CUFF.4387	-	-	chr10:75552491-75552827	-	-	18.7324	12.2481	25.2168	OK
CUFF.4388	-	-	CUFF.4388	-	-	chr10:75518030-75537363	-	-	36.448	34.289	38.607	OK
CUFF.4389	-	-	CUFF.4389	-	-	chr10:75636798-75637546	-	-	9.82544	7.14797	12.5029	OK
CUFF.4390	-	-	CUFF.4390	-	-	chr10:75638503-75639467	-	-	28.6131	13.7017	43.5246	OK
CUFF.4391	-	-	CUFF.4391	-	-	chr10:75641485-75642235	-	-	37.3155	21.4041	53.2269	OK
CUFF.4392	-	-	CUFF.4392	-	-	chr10:75638047-75638363	-	-	38.5148	19.8324	57.1972	OK
CUFF.4393	-	-	CUFF.4393	-	-	chr10:75646140-75646670	-	-	4.30651	2.32776	6.28526	OK
CUFF.4394	-	-	CUFF.4394	-	-	chr10:75652876-75653138	-	-	15.016	6.9896	23.0423	OK
CUFF.4395	-	-	CUFF.4395	-	-	chr10:75725346-75726991	-	-	13.5963	8.97965	18.213	OK
CUFF.4396	-	-	CUFF.4396	-	-	chr10:75745235-75746504	-	-	52.2814	24.3358	80.227	OK
CUFF.4398	-	-	CUFF.4398	-	-	chr10:75750058-75751463	-	-	117.027	54.4736	179.581	OK
CUFF.4397	-	-	CUFF.4397	-	-	chr10:75742382-75743340	-	-	54.4939	34.2554	74.7324	OK
CUFF.4399	-	-	CUFF.4399	-	-	chr10:75771245-75773234	-	-	14.3494	10.2349	18.4639	OK
CUFF.4400	-	-	CUFF.4400	-	-	chr10:75783838-75784059	-	-	47.4245	28.7528	66.0962	OK
CUFF.4401	-	-	CUFF.4401	-	-	chr10:75786944-75794221	-	-	51.5812	21.6878	81.4745	OK
CUFF.4402	-	-	CUFF.4402	-	-	chr10:75896781-75897076	-	-	52.9112	39.9832	65.8393	OK
CUFF.4404	-	-	CUFF.4404	-	-	chr10:75911644-75921495	-	-	45.1149	38.0719	52.1579	OK
CUFF.4405	-	-	CUFF.4405	-	-	chr10:75936238-75937742	-	-	28.7197	23.5554	33.8839	OK
CUFF.4403	-	-	CUFF.4403	-	-	chr10:75897451-75910262	-	-	22.8686	18.6934	27.0438	OK
CUFF.4406	-	-	CUFF.4406	-	-	chr10:76038865-76039224	-	-	9.92818	5.59516	14.2612	OK
CUFF.4407	-	-	CUFF.4407	-	-	chr10:76039599-76040005	-	-	5.47107	2.61987	8.32227	OK
CUFF.4408	-	-	CUFF.4408	-	-	chr10:76040076-76040282	-	-	29.9356	13.3303	46.5409	OK
CUFF.4409	-	-	CUFF.4409	-	-	chr10:76040362-76040476	-	-	252.154	112.284	392.023	OK
CUFF.4410	-	-	CUFF.4410	-	-	chr10:76040530-76040659	-	-	122.142	43.2765	201.008	OK
CUFF.4411	-	-	CUFF.4411	-	-	chr10:76040760-76040949	-	-	30.8978	10.9475	50.8482	OK
CUFF.4412	-	-	CUFF.4412	-	-	chr10:76041042-76041451	-	-	9.94494	6.14082	13.7491	OK
CUFF.4413	-	-	CUFF.4413	-	-	chr10:76041559-76042112	-	-	10.1655	7.216	13.115	OK
CUFF.4414	-	-	CUFF.4414	-	-	chr10:76042390-76042689	-	-	20.3407	12.5129	28.1686	OK
CUFF.4415	-	-	CUFF.4415	-	-	chr10:76225286-76225458	-	-	47.2827	18.7702	75.7953	OK
CUFF.4417	-	-	CUFF.4417	-	-	chr10:76226198-76237827	-	-	64.3161	51.0303	77.602	OK
CUFF.4418	-	-	CUFF.4418	-	-	chr10:76261579-76261738	-	-	68.2852	28.7112	107.859	OK
CUFF.4419	-	-	CUFF.4419	-	-	chr10:76263099-76264384	-	-	23.7565	21.1875	26.3256	OK
CUFF.4420	-	-	CUFF.4420	-	-	chr10:76253744-76261178	-	-	35.3035	32.5525	38.0546	OK
CUFF.4421	-	-	CUFF.4421	-	-	chr10:76266316-76270163	-	-	11.4387	5.89009	16.9872	OK
CUFF.4416	-	-	CUFF.4416	-	-	chr10:76207255-76221137	-	-	18.1716	15.8923	20.4509	OK
