tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.9505.2	-	-	CUFF.9505	-	-	chr13:81784623-81797008	815	7.11103	14.5431	10.7968	18.2894	OK
CUFF.9505.3	-	-	CUFF.9505	-	-	chr13:81786137-81797008	680	7.36173	15.0559	10.6616	19.4501	OK
CUFF.9507.1	-	-	CUFF.9507	-	-	chr13:84025359-84025656	297	5.68237	11.6213	5.40946	17.8332	OK
CUFF.9509.1	-	-	CUFF.9509	-	-	chr13:84284112-84295778	1575	5.97485	12.2195	10.4194	14.0196	OK
CUFF.9508.1	-	-	CUFF.9508	-	-	chr13:84260200-84283356	402	7.82022	15.9935	10.7418	21.2453	OK
CUFF.9510.1	-	-	CUFF.9510	-	-	chr13:85214005-85214195	190	14.7174	30.0994	10.0331	50.1656	OK
CUFF.9489.1	-	-	CUFF.9489	-	-	chr13:78164074-78164400	326	11.6622	23.851	15.8329	31.869	OK
CUFF.9490.1	-	-	CUFF.9490	-	-	chr13:78164400-78164858	458	13.6247	27.8646	21.8566	33.8726	OK
CUFF.9491.1	-	-	CUFF.9491	-	-	chr13:78164858-78166342	1484	12.6422	25.8553	23.2858	28.4248	OK
CUFF.9493.1	-	-	CUFF.9493	-	-	chr13:78167663-78168064	401	3.62744	7.41866	3.91916	10.9182	OK
CUFF.9497.1	-	-	CUFF.9497	-	-	chr13:78188989-78189984	995	15.8502	32.4161	28.7367	36.0955	OK
CUFF.9504.1	-	-	CUFF.9504	-	-	chr13:78199568-78200226	658	2.93887	6.01043	3.67145	8.34941	OK
CUFF.9504.2	-	-	CUFF.9504	-	-	chr13:78199568-78234811	609	6.45046	13.1922	9.6053	16.779	OK
CUFF.9506.1	-	-	CUFF.9506	-	-	chr13:78234946-78235713	767	3.68521	7.53681	5.44506	9.62856	OK
CUFF.9511.1	-	-	CUFF.9511	-	-	chr13:85224207-85226694	415	17.3224	35.427	27.9971	42.8569	OK
CUFF.9513.1	-	-	CUFF.9513	-	-	chr13:85226953-85228314	255	31.3399	64.0949	45.8464	82.3435	OK
CUFF.9512.1	-	-	CUFF.9512	-	-	chr13:85214727-85223544	1917	1.73414	3.54657	2.39204	4.7011	OK
CUFF.9512.2	-	-	CUFF.9512	-	-	chr13:85214727-85223544	1917	6.73521	13.7745	11.8754	15.6736	OK
CUFF.9516.1	-	-	CUFF.9516	-	-	chr13:85865095-85865306	211	60.7071	124.155	89.9598	158.351	OK
CUFF.9514.1	-	-	CUFF.9514	-	-	chr13:85228611-85288480	1476	3.31978	6.78946	5.02281	8.5561	OK
CUFF.9514.2	-	-	CUFF.9514	-	-	chr13:85228611-85288480	1476	4.87862	9.97753	7.99539	11.9597	OK
CUFF.9515.1	-	-	CUFF.9515	-	-	chr13:85189588-85213717	1858	13.8334	28.2913	25.632	30.9507	OK
CUFF.9517.1	-	-	CUFF.9517	-	-	chr13:85210634-85210813	179	38.2435	78.2138	42.2762	114.151	OK
CUFF.9518.1	-	-	CUFF.9518	-	-	chr13:89322594-89322744	150	37.8576	77.4244	27.4325	127.416	OK
CUFF.9519.1	-	-	CUFF.9519	-	-	chr13:89605207-89605444	237	10.2121	20.8853	9.30022	32.4704	OK
CUFF.9520.1	-	-	CUFF.9520	-	-	chr13:89584547-89601774	611	6.5619	13.4201	10.0768	16.7633	OK
CUFF.9521.1	-	-	CUFF.9521	-	-	chr13:89607983-89609037	1054	8.45648	17.2948	14.6816	19.908	OK
CUFF.9522.1	-	-	CUFF.9522	-	-	chr13:89577151-89578333	1182	5.04381	10.3154	8.45299	12.1777	OK
CUFF.9523.1	-	-	CUFF.9523	-	-	chr13:89655481-89656346	865	2.29462	4.69285	3.16321	6.22249	OK
CUFF.9524.1	-	-	CUFF.9524	-	-	chr13:89656685-89656951	266	9.39937	19.2231	9.89854	28.5477	OK
CUFF.9526.1	-	-	CUFF.9526	-	-	chr13:89609087-89611779	2692	5.70414	11.6658	10.4196	12.9121	OK
CUFF.9525.1	-	-	CUFF.9525	-	-	chr13:89657030-89662065	660	3.93513	8.04793	5.6291	10.4668	OK
CUFF.9527.1	-	-	CUFF.9527	-	-	chr13:89703126-89704098	972	2.07949	4.25288	2.90009	5.60567	OK
CUFF.9528.1	-	-	CUFF.9528	-	-	chr13:89704429-89704767	338	4.09914	8.38336	3.90227	12.8645	OK
CUFF.9529.1	-	-	CUFF.9529	-	-	chr13:89704824-89705261	437	2.55952	5.23462	2.50664	7.96259	OK
CUFF.9530.1	-	-	CUFF.9530	-	-	chr13:89849012-89849464	452	6.25455	12.7915	8.69042	16.8926	OK
CUFF.9532.1	-	-	CUFF.9532	-	-	chr13:90089726-90089789	63	1313.81	2686.94	989.497	4384.38	OK
CUFF.9533.1	-	-	CUFF.9533	-	-	chr13:90098363-90098468	105	364.618	745.699	447.477	1043.92	OK
CUFF.9534.1	-	-	CUFF.9534	-	-	chr13:90107214-90107863	649	6.36175	13.0107	9.87189	16.1496	OK
CUFF.9535.1	-	-	CUFF.9535	-	-	chr13:90108751-90109183	432	2.38863	4.88511	2.21673	7.5535	OK
CUFF.9536.1	-	-	CUFF.9536	-	-	chr13:90100914-90107148	2802	9.36107	19.1448	17.5731	20.7165	OK
CUFF.9531.1	-	-	CUFF.9531	-	-	chr13:89940964-90071691	884	5.75271	11.7652	9.37768	14.1526	OK
CUFF.9538.1	-	-	CUFF.9538	-	-	chr13:90111012-90111524	512	6.20519	12.6906	9.0084	16.3727	OK
CUFF.9539.1	-	-	CUFF.9539	-	-	chr13:90111620-90111775	155	33.6202	68.7585	24.362	113.155	OK
CUFF.9540.1	-	-	CUFF.9540	-	-	chr13:90112454-90112662	208	13.2171	27.031	10.7307	43.3313	OK
CUFF.9541.1	-	-	CUFF.9541	-	-	chr13:90113343-90113528	185	17.9371	36.6842	12.9977	60.3707	OK
CUFF.9542.1	-	-	CUFF.9542	-	-	chr13:90114560-90114911	351	4.02221	8.22603	3.93911	12.513	OK
CUFF.9543.1	-	-	CUFF.9543	-	-	chr13:90886619-90886786	167	25.7284	52.6185	18.6434	86.5935	OK
CUFF.9537.1	-	-	CUFF.9537	-	-	chr13:88821983-89322538	4159	22.9298	46.895	44.1206	49.6694	OK
CUFF.9544.1	-	-	CUFF.9544	-	-	chr13:91040849-91040999	150	41.6433	85.1669	33.8093	136.524	OK
CUFF.9545.1	-	-	CUFF.9545	-	-	chr13:90935355-90937393	1107	5.43996	11.1255	9.11479	13.1363	OK
CUFF.9546.1	-	-	CUFF.9546	-	-	chr13:91154215-91223951	226	34.7404	71.0494	47.8909	94.208	OK
CUFF.9547.1	-	-	CUFF.9547	-	-	chr13:91664117-91669743	128	271.048	554.334	378.007	730.661	OK
CUFF.9549.1	-	-	CUFF.9549	-	-	chr13:91707042-91707284	242	11.0372	22.5727	10.8091	34.3363	OK
CUFF.9550.1	-	-	CUFF.9550	-	-	chr13:91707850-91708177	327	5.39103	11.0255	5.67734	16.3736	OK
CUFF.9548.1	-	-	CUFF.9548	-	-	chr13:91461146-91642372	393	15.3287	31.3495	22.8921	39.8068	OK
CUFF.9548.2	-	-	CUFF.9548	-	-	chr13:91492439-91642372	311	11.864	24.2637	13.2931	35.2343	OK
CUFF.9552.1	-	-	CUFF.9552	-	-	chr13:91670391-91706238	6156	11.9394	24.4178	23.2593	25.5763	OK
CUFF.9551.1	-	-	CUFF.9551	-	-	chr13:90898640-90898913	273	12.3074	25.1705	14.8254	35.5155	OK
CUFF.9553.1	-	-	CUFF.9553	-	-	chr13:90905201-90905349	148	87.4487	178.846	102.586	255.106	OK
CUFF.9554.1	-	-	CUFF.9554	-	-	chr13:91796967-91797233	266	7.74066	15.8308	7.36889	24.2927	OK
CUFF.9555.1	-	-	CUFF.9555	-	-	chr13:91805768-91807632	415	4.14232	8.47167	4.85934	12.084	OK
CUFF.9558.1	-	-	CUFF.9558	-	-	chr13:92022795-92053659	1101	12.689	25.9509	22.8568	29.0449	OK
CUFF.9557.1	-	-	CUFF.9557	-	-	chr13:91982599-91988042	592	9.75814	19.9569	15.8542	24.0596	OK
CUFF.9560.1	-	-	CUFF.9560	-	-	chr13:92211959-92212492	533	6.65823	13.6171	9.90637	17.3278	OK
CUFF.9562.1	-	-	CUFF.9562	-	-	chr13:92235587-92256717	276	10.9348	22.3634	12.8276	31.8992	OK
CUFF.9559.1	-	-	CUFF.9559	-	-	chr13:92215472-92223298	488	7.70798	15.764	11.4682	20.0598	OK
CUFF.9561.1	-	-	CUFF.9561	-	-	chr13:92256781-92263839	140	43.8217	89.622	29.874	149.37	OK
CUFF.9563.1	-	-	CUFF.9563	-	-	chr13:92273953-92274920	358	6.92329	14.1592	8.69824	19.6201	OK
CUFF.9564.1	-	-	CUFF.9564	-	-	chr13:92285893-92300358	311	13.308	27.2169	18.1756	36.2582	OK
CUFF.9565.1	-	-	CUFF.9565	-	-	chr13:92309443-92309554	111	173.486	354.804	169.901	539.708	OK
CUFF.9566.1	-	-	CUFF.9566	-	-	chr13:92349153-92351398	352	8.52514	17.4352	11.2587	23.6117	OK
CUFF.9567.1	-	-	CUFF.9567	-	-	chr13:91880409-91969034	5135	19.3212	39.5147	37.8954	41.1339	OK
CUFF.9568.1	-	-	CUFF.9568	-	-	chr13:92368255-92384866	187	12.0954	24.737	6.03758	43.4364	OK
CUFF.9569.1	-	-	CUFF.9569	-	-	chr13:92428809-92432850	106	179.248	366.588	163.242	569.935	OK
CUFF.9570.1	-	-	CUFF.9570	-	-	chr13:92438266-92438595	329	7.49831	15.3352	9.03243	21.6379	OK
CUFF.9571.1	-	-	CUFF.9571	-	-	chr13:92438772-92439503	731	4.08767	8.35991	6.05818	10.6616	OK
CUFF.9572.1	-	-	CUFF.9572	-	-	chr13:92449669-92449997	328	10.387	21.2431	13.809	28.6771	OK
CUFF.9573.1	-	-	CUFF.9573	-	-	chr13:92439567-92441631	2064	5.80203	11.866	10.4065	13.3256	OK
CUFF.9556.1	-	-	CUFF.9556	-	-	chr13:91371168-91387902	445	6.10515	12.486	8.3382	16.6337	OK
CUFF.9574.1	-	-	CUFF.9574	-	-	chr13:91387902-91388073	171	37.8433	77.3954	38.6977	116.093	OK
CUFF.9576.1	-	-	CUFF.9576	-	-	chr13:92488313-92488595	282	7.9521	16.2633	8.37442	24.1521	OK
CUFF.9577.1	-	-	CUFF.9577	-	-	chr13:92492510-92493925	228	8.88619	18.1736	6.43913	29.9081	OK
CUFF.9578.1	-	-	CUFF.9578	-	-	chr13:92494952-92503952	240	9.06146	18.5321	7.79199	29.2721	OK
CUFF.9579.1	-	-	CUFF.9579	-	-	chr13:92510108-92511751	289	6.1188	12.5139	5.82493	19.2028	OK
CUFF.9581.1	-	-	CUFF.9581	-	-	chr13:92516533-92516697	164	32.9379	67.3629	28.3234	106.402	OK
CUFF.9575.1	-	-	CUFF.9575	-	-	chr13:92450094-92477681	182	41.7775	85.4414	47.9916	122.891	OK
CUFF.9580.1	-	-	CUFF.9580	-	-	chr13:92466980-92468085	273	10.769	22.0242	12.412	31.6363	OK
CUFF.9582.1	-	-	CUFF.9582	-	-	chr13:92522904-92523156	252	6.49646	13.2862	4.70749	21.865	OK
CUFF.9584.1	-	-	CUFF.9584	-	-	chr13:92708160-92709781	1621	5.69649	11.6502	9.9981	13.3023	OK
CUFF.9585.1	-	-	CUFF.9585	-	-	chr13:92709955-92711885	1930	5.4648	11.1763	9.69673	12.656	OK
CUFF.9583.1	-	-	CUFF.9583	-	-	chr13:92693491-92705632	296	5.73401	11.7269	5.45862	17.9952	OK
CUFF.9586.1	-	-	CUFF.9586	-	-	chr13:92847548-92847723	175	41.4095	84.6887	45.776	123.601	OK
CUFF.9587.1	-	-	CUFF.9587	-	-	chr13:92848914-92849078	164	32.9379	67.3629	28.3234	106.402	OK
CUFF.9588.1	-	-	CUFF.9588	-	-	chr13:92853254-92853608	354	6.57499	13.4469	8.06326	18.8305	OK
CUFF.9589.1	-	-	CUFF.9589	-	-	chr13:92855531-92856372	841	4.19787	8.58529	6.4465	10.7241	OK
CUFF.9590.1	-	-	CUFF.9590	-	-	chr13:92853669-92855456	1787	3.98885	8.15779	6.8598	9.45579	OK
CUFF.9591.1	-	-	CUFF.9591	-	-	chr13:92857713-92858217	504	8.22777	16.827	12.4804	21.1737	OK
CUFF.9592.1	-	-	CUFF.9592	-	-	chr13:92856427-92857652	1225	4.46001	9.1214	7.41281	10.83	OK
CUFF.9593.1	-	-	CUFF.9593	-	-	chr13:93146282-93147272	990	3.83532	7.84381	6.01715	9.67046	OK
CUFF.9594.1	-	-	CUFF.9594	-	-	chr13:93150683-93155061	229	18.8385	38.5276	21.7173	55.3379	OK
CUFF.9595.1	-	-	CUFF.9595	-	-	chr13:93184086-93185894	317	10.1064	20.6692	12.9939	28.3444	OK
CUFF.9596.1	-	-	CUFF.9596	-	-	chr13:93405846-93406120	274	9.13432	18.6811	9.86891	27.4932	OK
CUFF.9597.1	-	-	CUFF.9597	-	-	chr13:93406220-93406603	383	2.65765	5.4353	2.28532	8.58527	OK
CUFF.9598.1	-	-	CUFF.9598	-	-	chr13:93406793-93407717	924	4.49115	9.18509	7.11964	11.2505	OK
CUFF.9599.1	-	-	CUFF.9599	-	-	chr13:93430138-93431443	1305	7.6559	15.6575	13.474	17.8409	OK
CUFF.9600.1	-	-	CUFF.9600	-	-	chr13:93407775-93412933	5158	4.75824	9.73131	8.91958	10.543	OK
CUFF.9602.1	-	-	CUFF.9602	-	-	chr13:93459640-93459791	151	36.956	75.5806	26.7792	124.382	OK
CUFF.9603.1	-	-	CUFF.9603	-	-	chr13:93431590-93441128	4254	5.86461	11.994	10.996	12.992	OK
CUFF.9604.1	-	-	CUFF.9604	-	-	chr13:93462373-93462525	152	70.3609	143.899	77.8952	209.902	OK
CUFF.9605.1	-	-	CUFF.9605	-	-	chr13:93464609-93464720	111	92.5257	189.229	55.4239	323.034	OK
CUFF.9606.1	-	-	CUFF.9606	-	-	chr13:93472632-93498418	279	5.78449	11.8302	4.97411	18.6862	OK
CUFF.9601.1	-	-	CUFF.9601	-	-	chr13:93441261-93454095	899	5.45649	11.1594	8.86524	13.4535	OK
CUFF.9607.1	-	-	CUFF.9607	-	-	chr13:93715435-93718902	256	6.81405	13.9358	5.53218	22.3394	OK
CUFF.9608.1	-	-	CUFF.9608	-	-	chr13:94357579-94358025	446	2.30057	4.70501	2.19007	7.21994	OK
CUFF.9609.1	-	-	CUFF.9609	-	-	chr13:94390794-94408842	471	7.7491	15.8481	11.4496	20.2465	OK
CUFF.9610.1	-	-	CUFF.9610	-	-	chr13:94443925-94446133	214	42.6245	87.1736	59.2248	115.122	OK
CUFF.9611.1	-	-	CUFF.9611	-	-	chr13:94417996-94440411	304	18.3157	37.4584	26.5899	48.327	OK
CUFF.9612.1	-	-	CUFF.9612	-	-	chr13:94450946-94462566	420	10.854	22.198	16.3332	28.0628	OK
CUFF.9613.1	-	-	CUFF.9613	-	-	chr13:94565525-94566288	763	7.2089	14.7433	11.7959	17.6907	OK
CUFF.9614.1	-	-	CUFF.9614	-	-	chr13:94673551-94788999	56	5514.55	11278.1	5905.42	16650.8	OK
CUFF.9614.2	-	-	CUFF.9614	-	-	chr13:94788922-94788999	77	1315.83	2691.07	1489.73	3892.4	OK
CUFF.9617.1	-	-	CUFF.9617	-	-	chr13:94837104-94842928	369	70.0299	143.222	126.354	160.089	OK
CUFF.9619.1	-	-	CUFF.9619	-	-	chr13:94995249-94997151	145	47.1101	96.3474	38.2477	154.447	OK
CUFF.9621.1	-	-	CUFF.9621	-	-	chr13:95005791-95023258	2344	5.77188	11.8044	10.451	13.1577	OK
CUFF.9623.1	-	-	CUFF.9623	-	-	chr13:95024291-95027710	2031	9.58205	19.5968	17.7142	21.4793	OK
CUFF.9616.1	-	-	CUFF.9616	-	-	chr13:94471670-94472925	319	16.8605	34.4823	24.6648	44.2999	OK
CUFF.9618.1	-	-	CUFF.9618	-	-	chr13:94476967-94477129	162	31.5488	64.522	25.6138	103.43	OK
CUFF.9620.1	-	-	CUFF.9620	-	-	chr13:94483213-94483361	148	51.6742	105.682	47.06	164.303	OK
CUFF.9622.1	-	-	CUFF.9622	-	-	chr13:94493668-94547893	734	7.52703	15.3939	12.3143	18.4736	OK
CUFF.9625.1	-	-	CUFF.9625	-	-	chr13:95034369-95047814	641	11.7696	24.0706	19.8223	28.3189	OK
CUFF.9624.1	-	-	CUFF.9624	-	-	chr13:95030319-95034306	420	6.07086	12.4158	8.07091	16.7608	OK
CUFF.9627.1	-	-	CUFF.9627	-	-	chr13:95336825-95337127	302	9.70656	19.8514	11.9037	27.7991	OK
CUFF.9628.1	-	-	CUFF.9628	-	-	chr13:95337683-95337849	166	28.9138	59.1331	23.4745	94.7917	OK
CUFF.9629.1	-	-	CUFF.9629	-	-	chr13:95350671-95357364	1510	9.53023	19.4908	17.2694	21.7121	OK
CUFF.9630.1	-	-	CUFF.9630	-	-	chr13:95358712-95362950	265	18.4483	37.7296	24.5261	50.9331	OK
CUFF.9631.1	-	-	CUFF.9631	-	-	chr13:95369393-95369550	157	48.1514	98.4769	47.1565	149.797	OK
CUFF.9632.1	-	-	CUFF.9632	-	-	chr13:95364688-95368568	503	19.839	40.5738	33.9259	47.2216	OK
CUFF.9633.1	-	-	CUFF.9633	-	-	chr13:95370780-95374882	319	12.814	26.2066	17.6645	34.7486	OK
CUFF.9634.1	-	-	CUFF.9634	-	-	chr13:95443735-95443837	102	191.853	392.368	164.975	619.761	OK
CUFF.9626.1	-	-	CUFF.9626	-	-	chr13:95049931-95083175	177	40.5569	82.9449	40.1216	125.768	OK
CUFF.9626.2	-	-	CUFF.9626	-	-	chr13:95085175-95104715	375	5.53653	11.323	5.56037	17.0857	OK
CUFF.9626.3	-	-	CUFF.9626	-	-	chr13:95086728-95104715	429	5.14968	10.5319	5.73869	15.325	OK
CUFF.9626.4	-	-	CUFF.9626	-	-	chr13:95090252-95104715	314	12.6023	25.7736	14.7474	36.7999	OK
CUFF.9636.1	-	-	CUFF.9636	-	-	chr13:95602255-95602617	362	4.169	8.52624	4.30769	12.7448	OK
CUFF.9637.1	-	-	CUFF.9637	-	-	chr13:95603239-95603428	189	16.6538	34.0595	12.0677	56.0513	OK
CUFF.9638.1	-	-	CUFF.9638	-	-	chr13:95603483-95603667	184	18.279	37.3833	13.2454	61.5212	OK
CUFF.9635.1	-	-	CUFF.9635	-	-	chr13:95431379-95442283	1198	11.6735	23.874	20.8747	26.8734	OK
CUFF.9639.1	-	-	CUFF.9639	-	-	chr13:95627237-95627602	365	5.64925	11.5536	6.71135	16.3958	OK
CUFF.9615.1	-	-	CUFF.9615	-	-	chr13:93772082-93942993	3562	17.5729	35.9392	34.0635	37.815	OK
CUFF.9641.1	-	-	CUFF.9641	-	-	chr13:95627668-95632186	862	5.15606	10.5449	8.24358	12.8463	OK
CUFF.9640.1	-	-	CUFF.9640	-	-	chr13:95637717-95648249	302	7.76525	15.8811	8.77886	22.9834	OK
CUFF.9642.1	-	-	CUFF.9642	-	-	chr13:95660117-95660352	235	9.68231	19.8018	8.32586	31.2777	OK
CUFF.9644.1	-	-	CUFF.9644	-	-	chr13:95661620-95673003	874	3.15749	6.45756	4.67898	8.23613	OK
CUFF.9645.1	-	-	CUFF.9645	-	-	chr13:95675314-95682327	258	12.7087	25.9912	14.6477	37.3347	OK
CUFF.9646.1	-	-	CUFF.9646	-	-	chr13:95682909-95685013	303	9.23748	18.892	11.1274	26.6567	OK
CUFF.9647.1	-	-	CUFF.9647	-	-	chr13:95731289-95732981	260	7.09679	14.514	6.10256	22.9255	OK
CUFF.9650.1	-	-	CUFF.9650	-	-	chr13:95750001-95763404	228	8.88619	18.1736	6.43913	29.9081	OK
CUFF.9651.1	-	-	CUFF.9651	-	-	chr13:95954682-95954969	287	7.12773	14.5773	7.28865	21.8659	OK
CUFF.9652.1	-	-	CUFF.9652	-	-	chr13:95955063-95955281	218	15.4223	31.541	15.1037	47.9784	OK
CUFF.9653.1	-	-	CUFF.9653	-	-	chr13:95955403-95955850	447	3.10942	6.35924	3.4373	9.28118	OK
CUFF.9654.1	-	-	CUFF.9654	-	-	chr13:95955947-95956577	630	3.36906	6.89025	4.55064	9.22985	OK
CUFF.9655.1	-	-	CUFF.9655	-	-	chr13:95956643-95956832	189	19.9845	40.8714	17.1848	64.558	OK
CUFF.9658.1	-	-	CUFF.9658	-	-	chr13:95958002-95958693	691	2.53881	5.19225	3.32714	7.05736	OK
CUFF.9659.1	-	-	CUFF.9659	-	-	chr13:95959038-95959250	212	18.0405	36.8956	18.4478	55.3434	OK
CUFF.9648.1	-	-	CUFF.9648	-	-	chr13:95689704-95708004	214	17.487	35.7635	17.8818	53.6453	OK
CUFF.9663.1	-	-	CUFF.9663	-	-	chr13:96376955-96377385	430	14.3346	29.3165	22.7356	35.8974	OK
CUFF.9665.1	-	-	CUFF.9665	-	-	chr13:96390273-96398872	743	7.69774	15.743	12.6488	18.8373	OK
CUFF.9667.1	-	-	CUFF.9667	-	-	chr13:96401600-96403034	310	16.6828	34.1189	24.0404	44.1973	OK
CUFF.9669.1	-	-	CUFF.9669	-	-	chr13:96414588-96415425	837	6.43109	13.1525	10.5399	15.7652	OK
CUFF.9670.1	-	-	CUFF.9670	-	-	chr13:96415476-96416117	641	5.10927	10.4492	7.63321	13.2653	OK
CUFF.9671.1	-	-	CUFF.9671	-	-	chr13:96416367-96417188	821	6.33875	12.9637	10.333	15.5944	OK
CUFF.9674.1	-	-	CUFF.9674	-	-	chr13:96480917-96481267	350	2.96896	6.07197	2.41043	9.73351	OK
CUFF.9675.1	-	-	CUFF.9675	-	-	chr13:96482058-96484000	740	3.64707	7.4588	5.32009	9.59751	OK
CUFF.9676.1	-	-	CUFF.9676	-	-	chr13:96516638-96519179	271	6.28531	12.8544	5.40477	20.3041	OK
CUFF.9649.1	-	-	CUFF.9649	-	-	chr13:93304606-93405754	5317	21.0587	43.0682	40.5688	45.5675	OK
CUFF.9649.2	-	-	CUFF.9649	-	-	chr13:93304606-93360523	5662	28.299	57.8758	54.7963	60.9553	OK
CUFF.9656.1	-	-	CUFF.9656	-	-	chr13:93361310-93361489	179	22.141	45.2817	17.9758	72.5875	OK
CUFF.9657.1	-	-	CUFF.9657	-	-	chr13:93361560-93362038	478	3.48561	7.12859	4.19875	10.0584	OK
CUFF.9664.1	-	-	CUFF.9664	-	-	chr13:93364474-93364644	170	26.5644	54.3283	21.5671	87.0895	OK
CUFF.9672.1	-	-	CUFF.9672	-	-	chr13:93366563-93366706	143	58.5717	119.788	53.3416	186.234	OK
CUFF.9678.1	-	-	CUFF.9678	-	-	chr13:96639012-96640163	1151	19.3164	39.5049	35.7834	43.2265	OK
CUFF.9679.1	-	-	CUFF.9679	-	-	chr13:96616453-96638933	2608	2.77394	5.67312	4.4488	6.89745	OK
CUFF.9679.2	-	-	CUFF.9679	-	-	chr13:96616453-96638933	2686	10.247	20.9566	18.9122	23.0011	OK
CUFF.9643.1	-	-	CUFF.9643	-	-	chr13:94201392-94285291	3638	43.1295	88.2064	83.5372	92.8756	OK
CUFF.9660.1	-	-	CUFF.9660	-	-	chr13:94192520-94192781	261	9.35512	19.1326	9.56632	28.699	OK
CUFF.9661.1	-	-	CUFF.9661	-	-	chr13:94193123-94194697	1574	4.20003	8.5897	7.15808	10.0213	OK
CUFF.9662.1	-	-	CUFF.9662	-	-	chr13:94194868-94195397	529	8.70049	17.7938	13.5011	22.0866	OK
CUFF.9666.1	-	-	CUFF.9666	-	-	chr13:94198718-94198880	162	31.5488	64.522	25.6138	103.43	OK
CUFF.9668.1	-	-	CUFF.9668	-	-	chr13:94199137-94199465	328	4.40662	9.01221	4.19498	13.8294	OK
CUFF.9673.1	-	-	CUFF.9673	-	-	chr13:94199918-94200198	280	6.20368	12.6875	5.64972	19.7252	OK
CUFF.9677.1	-	-	CUFF.9677	-	-	chr13:96543224-96614865	961	12.2887	25.1323	21.7819	28.4828	OK
CUFF.9681.1	-	-	CUFF.9681	-	-	chr13:96648964-96655665	2598	29.1223	59.5594	55.7731	63.3457	OK
CUFF.9683.1	-	-	CUFF.9683	-	-	chr13:96946499-96946832	333	3.94441	8.06692	3.5922	12.5416	OK
CUFF.9682.1	-	-	CUFF.9682	-	-	chr13:96655861-96670849	1773	6.68684	13.6756	11.3344	16.0168	OK
CUFF.9682.2	-	-	CUFF.9682	-	-	chr13:96655861-96670412	1746	16.7543	34.265	30.8399	37.6902	OK
CUFF.9684.1	-	-	CUFF.9684	-	-	chr13:96946883-96948229	1346	3.4633	7.08297	5.65533	8.51061	OK
CUFF.9685.1	-	-	CUFF.9685	-	-	chr13:96948388-96948832	444	5.46769	11.1822	7.26902	15.0955	OK
CUFF.9686.1	-	-	CUFF.9686	-	-	chr13:96948896-96949170	274	11.1642	22.8324	13.0966	32.5682	OK
CUFF.9687.1	-	-	CUFF.9687	-	-	chr13:96949262-96949943	681	3.09353	6.32673	4.22503	8.42843	OK
CUFF.9688.1	-	-	CUFF.9688	-	-	chr13:96950023-96950791	768	4.66911	9.54904	7.15168	11.9464	OK
CUFF.9690.1	-	-	CUFF.9690	-	-	chr13:97138002-97145699	246	14.6867	30.0365	16.9275	43.1455	OK
CUFF.9692.1	-	-	CUFF.9692	-	-	chr13:97162921-97165139	300	4.34666	8.88959	3.52896	14.2502	OK
CUFF.9693.1	-	-	CUFF.9693	-	-	chr13:97168321-97171621	157	38.5211	78.7815	33.1245	124.439	OK
CUFF.9691.1	-	-	CUFF.9691	-	-	chr13:97155204-97160126	266	12.7168	26.0078	15.1076	36.9079	OK
CUFF.9695.1	-	-	CUFF.9695	-	-	chr13:97091819-97130384	5345	12.7307	26.0362	24.35	27.7225	OK
CUFF.9680.1	-	-	CUFF.9680	-	-	chr13:83524850-83667078	6241	70.4054	143.99	137.178	150.801	OK
CUFF.9680.2	-	-	CUFF.9680	-	-	chr13:83524850-83667078	6244	40.022	81.8511	77.4828	86.2194	OK
CUFF.9689.1	-	-	CUFF.9689	-	-	chr13:83687306-83687526	220	159.319	325.831	274.205	377.457	OK
CUFF.9694.1	-	-	CUFF.9694	-	-	chr13:83732792-83741305	3222	8.05453	16.4727	15.1202	17.8253	OK
CUFF.9696.1	-	-	CUFF.9696	-	-	chr13:97174933-97198181	2571	4.35818	8.91313	7.32127	10.505	OK
CUFF.9696.2	-	-	CUFF.9696	-	-	chr13:97174933-97198181	2571	28.5414	58.3715	54.4766	62.2665	OK
CUFF.9697.1	-	-	CUFF.9697	-	-	chr13:97190545-97190632	87	7343.6	15018.8	13059.5	16978.1	OK
CUFF.9698.1	-	-	CUFF.9698	-	-	chr13:97734766-97734930	164	30.193	61.7494	24.5131	98.9856	OK
CUFF.9699.1	-	-	CUFF.9699	-	-	chr13:97899637-97899815	178	28.7394	58.7765	27.3591	90.1938	OK
CUFF.9701.1	-	-	CUFF.9701	-	-	chr13:97929420-97929527	107	186.221	380.85	177.277	584.424	OK
CUFF.9703.1	-	-	CUFF.9703	-	-	chr13:97940903-97941012	109	123.938	253.471	89.8081	417.135	OK
CUFF.9704.1	-	-	CUFF.9704	-	-	chr13:97941080-97942047	967	3.58442	7.33069	5.52709	9.13429	OK
CUFF.9705.1	-	-	CUFF.9705	-	-	chr13:97942148-97942561	413	4.56174	9.32945	5.49506	13.1638	OK
CUFF.9706.1	-	-	CUFF.9706	-	-	chr13:97940355-97940850	495	6.70273	13.7081	9.77748	17.6387	OK
CUFF.9707.1	-	-	CUFF.9707	-	-	chr13:97944527-97946982	443	4.15942	8.50664	5.10091	11.9124	OK
CUFF.9709.1	-	-	CUFF.9709	-	-	chr13:97965407-97965550	143	90.1103	184.289	101.873	266.706	OK
